Frame,Shadow Mapping,Collision Detection TFB,Visuals,Particle Simulation
1861,71328,15232,130720,8068800
1862,71264,15040,121568,7830464
1863,71232,15008,113024,7816896
1864,71904,15264,115488,7807520
1865,72064,15072,120864,7774016
1866,71744,15136,115232,7971552
1867,70368,14720,112992,7971808
1868,71968,15008,116000,7748000
1869,71520,15360,114688,7957760
1870,71392,15008,112544,7752160
1871,71936,14784,112256,7757440
1872,72288,15136,113792,7756736
1873,71776,15040,114496,7964672
1874,72224,15136,123776,7967936
1875,72224,16352,116192,7961984
1876,74176,15072,119008,7751296
1877,70880,14976,113344,7756160
1878,71968,15136,112864,7751104
1879,72064,17024,110336,7757536
1880,71040,15040,114976,7760800
1881,71904,15232,116768,7965312
1882,70720,14976,113056,7976960
1883,72064,14976,115296,7763296
1884,71552,17312,113408,7997056
1885,72384,15008,129536,8008768
1886,72256,14944,129760,8005856
1887,71648,15200,115232,8055584
1888,71648,15168,129856,7850720
1889,71168,16800,118080,7889408
1890,71104,15008,113664,8107360
1891,71552,15072,114304,7899776
1892,71296,15008,114240,7945664
1893,72128,15136,115136,7943328
1894,71488,17312,130752,7984832
1895,72672,15072,124704,7989568
1896,71584,16256,115264,7987008
1897,71584,15008,126336,8238496
1898,71584,15008,130432,8228864
1899,71648,15200,118752,8052768
1900,73888,15328,121440,8034624
1901,71808,14752,117888,8030816
1902,72640,15008,130944,8524416
1903,72192,17152,113184,8727488
1904,71872,14848,113568,8521504
1905,72000,16832,115232,8524384
1906,72544,15008,114752,8739232
1907,71744,15200,115584,8518624
1908,71744,15360,113600,8514560
1909,71872,15392,128704,8710592
1910,71968,15072,124512,8692640
1911,71616,17344,114272,7975360
1912,72064,14944,113760,8282624
1913,71648,15456,121376,8231488
1914,71904,14816,113312,8020640
1915,71104,14848,122560,8228608
1916,71392,15296,112288,7975904
1917,70848,14944,129344,7988224
1918,71168,15392,124896,7938368
1919,71392,15328,112800,7933280
1920,71648,15072,116128,7923008
1921,71360,15552,114432,8091328
1922,72224,15168,125632,8099552
1923,71776,14880,129504,8055936
1924,72064,14912,114784,8061056
1925,71776,17280,124640,8057792
1926,71008,14912,114784,7807488
1927,72480,15200,112736,8049472
1928,71552,16384,116352,8016448
1929,71968,14816,111456,7846336
1930,71232,15008,114720,7842272
1931,70944,16960,112960,8050848
1932,70880,15200,113472,7875136
1933,71168,15232,112736,7879968
1934,71872,15040,123264,8122848
1935,72768,15040,118368,8127456
1936,72512,14976,119840,8125152
1937,70976,15040,112544,8185248
1938,72224,15136,111776,8188800
1939,71808,15584,112160,8022304
1940,72128,15008,113888,8237760
1941,71968,15200,111328,8218816
1942,71360,17216,115904,8046752
1943,72736,15328,114432,8046848
1944,72032,15264,113600,8723936
1945,72224,16608,112096,8438176
1946,71456,15232,126208,8530880
1947,72096,15328,122496,8730848
1948,71392,15392,122304,8544928
1949,71264,14752,112384,8545408
1950,72224,15296,113984,8725312
1951,71136,15232,113024,8525216
1952,71872,16864,114560,8503936
1953,71232,14912,112512,8301280
1954,71616,14976,116416,8075744
1955,71776,15008,112064,8071456
1956,72096,14784,113152,8029856
1957,72128,14880,113120,8228128
1958,71712,15680,114144,7982464
1959,71616,15424,129632,8177792
1960,71392,14880,127872,7956960
1961,72320,15232,124224,8144128
1962,72992,16768,116480,7919392
1963,71168,15040,128800,7898272
1964,72576,15040,114304,7877760
1965,71616,14880,111776,7862400
1966,72352,15264,114464,7837760
1967,72000,15424,112352,8048320
1968,71840,14976,116704,7827104
1969,70592,15200,113664,7843040
1970,71328,15552,113024,8053248
1971,71232,14880,113472,8053152
1972,72224,15296,121408,8094016
1973,71296,15168,128672,8092000
1974,72224,14816,113312,8129856
1975,71808,15104,122336,8143040
1976,71488,15104,117952,8143360
1977,70944,15104,129248,8182976
1978,72064,15200,113248,7882016
