Frame,Shadow Mapping,Collision Detection TFB,Visuals,Particle Simulation
1865,37888,15360,56320,3296256
1866,36864,16384,58368,3309568
1867,36864,15360,57344,3308544
1868,36864,15360,57344,3325952
1869,36864,15360,59392,3349504
1870,36864,16384,58368,3390464
1871,36864,16384,57344,3344384
1872,36864,16384,57344,3392512
1873,36864,15360,58368,3340288
1874,36864,16384,58368,3398656
1875,36864,15360,58368,3436512
1876,36864,15360,58368,3431424
1877,37856,16384,58368,3427328
1878,36864,15360,58368,3392512
1879,36864,15360,57344,3433472
1880,36864,15360,58368,3482624
1881,36864,16384,57344,4068352
1882,35840,16384,58368,4025344
1883,36864,15360,58368,3481600
1884,36864,15360,57344,3485696
1885,37888,16384,57344,3482624
1886,37888,16384,58368,4042752
1887,36864,15360,58368,4041728
1888,36864,16384,56320,4060160
1889,36864,15392,58368,4043776
1890,36864,15360,58368,4084736
1891,36864,15360,58368,3993600
1892,36864,15360,57344,4114432
1893,36864,16352,58368,4070400
1894,36864,15360,58368,4042752
1895,37888,16384,57344,4083712
1896,36864,15360,58368,4089856
1897,36864,15360,58368,4079616
1898,36864,15360,57344,4069376
1899,37888,15360,57344,4118528
1900,36864,16384,58368,4121600
1901,36864,15360,59392,4098048
1902,37856,16384,57344,4115456
1903,36864,15360,58368,4082688
1904,36864,16384,57344,4100096
1905,36864,15360,58368,4046848
1906,36864,16384,57344,4106240
1907,37888,16384,57344,4110336
1908,36864,16384,58368,4112384
1909,37888,15360,58368,4093952
1910,36864,15360,59392,4076544
1911,36864,16384,58368,4089856
1912,36864,16384,58368,4088832
1913,36864,15360,58368,4113408
1914,36864,16384,58368,4104192
1915,36864,15360,57344,4074496
1916,36864,15360,58368,4088832
1917,37888,15360,59392,4078592
1918,37888,15360,58368,4099072
1919,37888,15360,59392,4076512
1920,36864,15360,58400,4083712
1921,37888,16384,58368,4079616
1922,37888,16384,58368,4073472
1923,36864,15360,57344,4059136
1924,36864,16384,57344,4089888
1925,36864,16384,59392,4048896
1926,37888,15360,58368,4096000
1927,36864,16384,57344,4070400
1928,36864,15360,58368,4062208
1929,36864,15360,57344,4034560
1930,36864,15360,58368,4012032
1931,36864,15360,57344,4013056
1932,36864,15360,57344,4006912
1933,37888,15360,58368,4064256
1934,36864,16384,58368,4020224
1935,36864,16384,58368,4048896
1936,36864,15360,59392,4041728
1937,36864,15360,58368,4056064
1938,36864,15360,58368,4034560
1939,36864,15360,58368,4040704
1940,36864,15360,347136,4071424
1941,36864,16384,59392,4028416
1942,35840,15360,58368,4043776
1943,36864,15360,58368,4072448
1944,36864,15360,58368,4036608
1945,36864,16384,57344,4014080
1946,37856,15360,58368,4048896
1947,37888,16384,57344,4067328
1948,36864,16384,59392,4067328
1949,36864,16384,58368,4063232
1950,36864,15360,58368,4083712
1951,37888,15360,59392,4072448
1952,36864,15360,57376,4037632
1953,36864,15360,58368,4063232
1954,36864,16384,57344,4058112
1955,36864,15360,57344,4068352
1956,36864,15360,57344,4086784
1957,36864,15360,58368,4064256
1958,36864,15360,58368,4035584
1959,36864,16384,58368,4077568
1960,36864,15360,58368,4065280
1961,36864,15360,57344,4050944
1962,36864,16384,58368,4072448
1963,36864,16384,58368,4051968
1964,36864,16384,60416,4122624
1965,36864,16384,57344,4052992
1966,36864,15360,388096,4036608
1967,36864,16384,58368,4062208
1968,36864,15360,57344,4048896
1969,36864,15360,611328,4044800
1970,36864,15360,58368,4028416
1971,36864,15360,57344,4112384
1972,36864,15360,58368,4068352
1973,36864,16384,58368,4134912
1974,36864,15360,58368,4073472
1975,36864,15360,58368,4082688
1976,37888,16384,58368,4045824
1977,36864,15360,57344,4102144
1978,36864,15360,58368,4105216
1979,37856,16384,58368,4075520
1980,36864,16384,59392,4099072
1981,36896,16384,59392,4055040
1982,36864,15360,58368,4072448
1983,37888,15360,59392,4012032
1984,36864,15360,58368,4088832
1985,36864,15360,58368,4001792
1986,36864,15360,58368,4016128
1987,36864,16384,58368,4014080
1988,36864,15360,59392,4077568
1989,36864,16384,58368,4105248
1990,36864,15360,57344,4048896
1991,36864,16384,58368,4005888
1992,36864,15360,58368,4058112
1993,36864,15360,58336,3996672
1994,37888,15360,58368,4066304
1995,36864,16384,58368,4020224
1996,37888,15360,58368,4049920
1997,36864,16384,58368,4062208
1998,36864,16384,58368,4057088
1999,36864,15360,57344,4034560
2000,36864,15360,58368,4113408
2001,35840,16384,58368,4071424
2002,35840,15360,58368,4037632
2003,36864,15360,59392,4128768
2004,36864,15360,58368,4102144
2005,36864,16384,58400,4060160
2006,603136,16384,58368,4064256
2007,36864,15392,58368,4058112
2008,36864,15360,57344,4070400
2009,37888,15360,58368,4042752
2010,36864,16384,57344,4075520
2011,36864,15360,57344,4065280
2012,36864,15360,57344,4102144
2013,36864,15360,58368,4092928
2014,37888,16384,56320,4310016
2015,37888,15360,58368,4058112
2016,36864,15360,547840,4022272
2017,37888,15360,523264,4019200
2018,36864,15360,57344,4051968
2019,36864,15360,647168,3983360
2020,36864,16384,57344,3996672
2021,36864,15360,57344,3960832
2022,36864,16384,396288,3974144
2023,37888,16384,58368,3971072
2024,36864,16352,56320,3963904
2025,36864,16384,58336,3952640
2026,36864,15392,56320,4221952
2027,36864,15360,57344,4221952
2028,36864,15360,606208,3963904
2029,35840,15360,57344,3952640
2030,36864,16384,322560,3949568
2031,36864,16384,57344,3969024
2032,36864,15360,323584,3945472
2033,36864,16384,57344,3950592
2034,36864,16384,58368,3958784
2035,36864,15360,57344,4016128
2036,37856,15360,57344,3981312
2037,37888,15360,58368,4065280
2038,36864,16384,59392,3958784
2039,37888,16384,58368,4036608
2040,36864,16352,58368,4075520
2041,37888,16384,58368,4022272
2042,37888,15360,58368,4040704
2043,37888,15360,59392,4077568
2044,36864,16384,58368,4031488
2045,36864,16384,58368,4069376
2046,36864,15360,57344,4069408
2047,36864,15360,58368,4083712
2048,36864,15360,57344,4124672
2049,36864,15360,58368,4121600
2050,36864,637952,57344,4632576
2051,37888,16384,58368,4084736
2052,36864,16352,58368,4082688
2053,36864,16384,57344,4618240
2054,36864,15360,59392,4612128
2055,36864,15360,58368,4608000
2056,37888,15360,58368,4594688
2057,37888,15360,57344,4627456
2058,36864,15360,59392,4595712
2059,37856,15360,58368,4609024
2060,36864,15360,58368,4599808
2061,36864,16384,57344,4612096
2062,35840,16384,58368,4634624
2063,36864,15360,57344,4625408
2064,36864,15360,57344,4636672
2065,36864,16384,58368,4634624
2066,36864,16384,58368,4620288
2067,36864,15360,58368,4659200
2068,36864,16384,59392,4641792
2069,36864,16384,57344,4641792
2070,36864,16384,58368,4631552
2071,36864,16384,57344,4637696
2072,36864,16384,58368,4645888
2073,37888,15360,58368,4625408
2074,36864,16384,57344,4631552
2075,37888,16384,321536,4636672
2076,36864,15360,59392,4643840
2077,36864,15360,57344,4623360
2078,36864,15360,58368,4622336
2079,36864,15360,58368,4623360
2080,36864,15360,58368,4644864
2081,37888,16384,59392,4639744
2082,36864,15360,57344,4626432
2083,36864,15360,651264,4639744
2084,37888,16384,57344,4636672
2085,36864,15360,59392,4626432
2086,36864,16384,58368,4634624
2087,36864,15360,60416,4605952
2088,37888,15360,57344,4602880
2089,36864,15360,58368,4617248
2090,37888,15360,57344,4631552
2091,36864,16384,58368,4640768
2092,37888,15360,59392,4645888
2093,37888,15360,411648,4617216
2094,36864,16384,57344,4623360
2095,36864,15360,58368,4622336
2096,36864,15360,58368,4599808
2097,36864,15360,58368,4638720
2098,36864,16384,59392,4616192
2099,36864,15360,58368,4622336
2100,37856,16384,58400,4602880
2101,36864,15360,58368,4629504
2102,36864,15360,58368,4593664
2103,37888,15360,58368,4629504
2104,37888,16384,58368,4602880
2105,36864,15360,57344,4633600
2106,36864,16384,58368,4656128
2107,36864,15360,59392,4634624
2108,36896,15360,58368,4651008
2109,36864,15360,57344,4676608
2110,37888,15360,58368,4667392
2111,36864,15360,57344,4672512
2112,36864,16384,56320,4620288
2113,36864,16384,58368,4627456
2114,36896,15360,58368,4660224
2115,36864,16384,57344,4635648
2116,36896,16384,58368,4665344
2117,36864,16384,59392,4636672
2118,36864,15360,58368,4692992
2119,36864,15360,58368,4647936
2120,36864,16384,57344,4649984
2121,35840,15360,56320,4675584
2122,36864,15360,59392,4647968
2123,36864,15360,59392,4642816
2124,37888,15360,58368,4674560
2125,37888,15360,58368,4660224
2126,36864,15360,58368,4643840
2127,36864,16384,59392,4649984
2128,37888,15360,59392,4648960
2129,36864,15360,58368,4655104
2130,37888,16384,58368,4640768
2131,36864,15360,58368,4636672
2132,36864,15360,58368,4666368
2133,36864,15360,58368,4652032
2134,36864,15360,58368,4664320
2135,36864,15360,58368,4634624
2136,36864,15360,59392,4610048
2137,36864,15360,58368,4634624
2138,36864,15360,58368,4623360
2139,36864,15360,59392,4602880
2140,36864,16384,58368,4550656
2141,36864,15360,59392,4558848
2142,36864,15360,57344,4548608
2143,36864,15360,59392,4541440
2144,36864,16384,57344,4519936
2145,36864,15360,57344,4521984
2146,36864,15360,58368,4495360
2147,36864,15360,57344,4545536
2148,36864,15360,57344,4473856
2149,37888,15360,58368,4512768
2150,36864,15360,58368,4472832
2151,36864,16384,60416,4444128
2152,37888,15360,59392,4456448
2153,36864,16384,57344,4456448
2154,36864,16384,58368,4467712
2155,37888,15360,57344,4460544
2156,36864,15360,59392,4455424
2157,36864,16384,58368,4458496
2158,36864,16384,58368,4425728
2159,36864,16384,58368,4482048
2160,37888,15360,58368,4474880
2161,36864,15360,57344,4480000
2162,36864,16384,58368,4431872
2163,36864,15360,57344,4469760
2164,36864,15360,59392,4477920
2165,37888,15360,57344,4538368
2166,37856,15360,57344,4497408
2167,37888,15360,59392,4536320
2168,36864,15360,58368,4529152
2169,36864,15360,58368,4595712
2170,36864,16384,58368,4592640
2171,37888,15360,58368,4617216
2172,37888,16384,58368,4611072
2173,36864,16384,58368,4617216
2174,36864,16384,58368,4642816
2175,37888,16352,58368,4652032
2176,36864,15360,58368,4657152
2177,36864,15360,57344,4658176
2178,36864,15360,58368,5235712
2179,36864,15360,57344,5282816
2180,37888,15360,58368,5270528
2181,35840,15360,59392,4649984
2182,36864,16384,58368,4661248
2183,37888,16384,59392,5291008
2184,36864,15360,57344,5277728
2185,36864,16384,606208,5253120
2186,36864,15360,58368,5269504
2187,36864,15360,317440,5274624
2188,36864,615424,58368,5254112
2189,37888,16384,58368,5225472
2190,36864,15360,59392,5239808
2191,36864,15360,58368,5263392
2192,36864,15360,57344,5257216
2193,36864,15360,58336,5242880
2194,36864,15360,58368,5249024
2195,37888,16384,58368,5257216
2196,36864,15360,57344,5256192
2197,36864,15360,58368,5280768
2198,36864,15360,57344,5270528
2199,36864,15360,56320,5276672
2200,37888,15360,58368,5279744
2201,36864,16384,58368,5284864
2202,37888,15360,57344,4797440
2203,36864,16384,322560,5262336
2204,37888,15360,421888,5274624
2205,36864,15360,324608,5283840
2206,37888,15360,57344,5441536
2207,37856,16384,396288,5264384
2208,36864,15392,56320,5244928
2209,36864,15360,57344,5434368
2210,37888,15360,623616,5272576
2211,37888,15360,56320,5271552
2212,36864,15360,56320,5281824
2213,36864,15360,57344,5473280
2214,37888,15360,57344,5260288
2215,37888,16384,57376,5274624
2216,37888,15360,57344,5253120
2217,36864,16384,58368,5248000
2218,37888,15360,415744,5272576
2219,37888,15360,57344,5258240
2220,37888,15360,57344,5267456
2221,37888,16352,57344,5279744
2222,37888,15360,400384,5277696
2223,36864,15360,58368,5280768
2224,36864,16384,57344,5214208
2225,37888,15360,401408,5273600
2226,36864,15360,57344,5209088
2227,36864,15360,516096,5223424
2228,36864,15360,57344,5244928
2229,37888,15360,56320,5193728
2230,37888,16384,58368,5261312
2231,36896,15360,585728,4769792
2232,37888,15360,328704,4769792
2233,36864,16384,57344,4727808
2234,37888,15360,57344,5185536
2235,36864,16384,57344,5040160
2236,37888,16384,57344,4718592
2237,36864,16384,57312,4768768
2238,37888,15360,57344,4727808
2239,37888,16384,386048,4713472
2240,36864,15360,57344,4709376
2241,36864,15360,56320,5166080
2242,36864,15360,326656,4697088
2243,36896,15360,655360,4758528
2244,37888,15360,409600,4703232
2245,37888,15360,56320,4679680
2246,37888,16384,57344,4882432
2247,37888,15360,59392,4713472
2248,37888,16384,624640,4672512
2249,36864,15360,57344,4629504
2250,36864,16384,57344,4633600
2251,36864,15360,57344,4695040
2252,36864,15360,59392,4679680
2253,36864,15360,58368,4673536
2254,36864,16384,58368,4678656
2255,36864,15360,58368,4651008
2256,36864,16384,57344,4647936
2257,36864,15360,59392,4676576
2258,36864,15360,58368,4680704
2259,36864,15360,58368,4666368
2260,36864,15360,58368,4669440
2261,36864,16384,58368,4729856
2262,37888,15360,58368,5020672
2263,36864,15360,58368,4688896
2264,36864,16352,617472,4616192
2265,37888,15360,58368,4654080
2266,36864,15360,617472,4654080
2267,36864,15360,58368,4599808
2268,36864,16352,57344,4584448
2269,36864,16384,57344,4667392
2270,36864,16384,57344,4615168
2271,36864,16384,56352,4588544
2272,36864,16384,59424,4630528
2273,36864,16384,427008,4662272
2274,37888,16384,57344,4640768
2275,36864,15360,58368,4652032
2276,36864,15360,57344,4585472
2277,36864,16384,58368,4637696
2278,36864,15360,58368,4585472
2279,36864,15360,57344,4649984
2280,36864,15360,58368,4637696
2281,37888,16384,59392,4628480
2282,36864,16384,58368,4613120
2283,36864,15360,57344,4637696
2284,36864,15360,58368,4614144
2285,37888,16384,58368,4621312
2286,36864,15360,58368,4641792
2287,36864,15360,58368,4665344
2288,36864,16384,58400,4639744
2289,36864,15360,59392,4680704
2290,36864,15360,58368,4648960
2291,37888,16384,57344,4640768
2292,37888,16384,58368,4639744
2293,36864,16384,59392,4671488
2294,37888,15360,57344,4652000
2295,37888,15360,58368,4625408
2296,36864,15360,58368,4628480
2297,36864,15360,58368,4659200
2298,37888,16384,58368,4635648
2299,36864,15360,57376,4652032
2300,36896,15360,58368,4638720
2301,37888,15360,396288,4653056
2302,36864,15360,58368,4638720
2303,37888,15360,58368,4646912
2304,36864,15360,58368,4620288
2305,36864,15360,58368,4630528
2306,36864,15360,58368,4598784
2307,36864,15360,58368,4629504
2308,36864,15360,58368,4641792
2309,37888,16384,58368,4644864
2310,36864,16384,57344,4660224
2311,36864,15360,58368,4648960
2312,36864,15360,58368,4613120
2313,36864,16384,56320,4623392
2314,36864,16384,58368,4578304
2315,36864,16384,57344,4603904
2316,36864,15360,58368,4580352
2317,37888,15360,407552,4609024
2318,36864,15360,58368,4622336
2319,36864,15360,57344,4589568
2320,36864,15360,58368,4092928
2321,37888,15360,58368,4145152
2322,36864,15360,58368,4519936
2323,36864,16384,57344,4542464
2324,36864,15360,57344,4081664
2325,36864,15360,58368,4087808
2326,36864,15360,57344,4076544
2327,36864,15360,58368,4096000
2328,36864,15360,59392,4081664
2329,36864,16384,58368,4079616
2330,36864,15360,58368,4087808
2331,36864,15360,59392,4056064
2332,36864,16352,58368,4083712
2333,37888,16384,57344,4047872
2334,36864,15360,59360,4041728
2335,36864,15360,57344,4073472
2336,36864,15360,57344,4041728
2337,36864,16384,58368,4013056
2338,36864,15360,58368,4102144
2339,36864,15360,59360,4081664
2340,36864,15360,58368,4063232
2341,36864,15360,58368,4120576
2342,36864,15360,58400,4093952
2343,36864,15360,57344,4070400
2344,37888,16384,58368,4101120
2345,36864,16384,58368,4081664
2346,36864,16384,58368,4806656
2347,36896,16384,57344,4113408
2348,36896,15360,58368,4124672
2349,36864,15360,624640,4137984
2350,36864,15360,57344,4086784
2351,36864,16384,57344,4136960
2352,36864,16384,57344,4141056
2353,36864,15360,59392,4032512
2354,36864,15360,58368,4119552
2355,36864,15392,57344,4122656
2356,36864,15360,57344,4113408
2357,36864,15360,58368,4077568
2358,37888,15360,58368,4091904
2359,37888,15360,58368,4027392
2360,36864,15360,58368,4114432
2361,36864,16384,58368,4106240
2362,35840,15360,58368,4113408
2363,36864,15360,59392,4097024
2364,36864,16384,59392,4119552
2365,37888,16384,56320,4134912
2366,36864,15360,58368,4113408
2367,37888,16384,58368,4079616
2368,36864,15360,57344,4141056
2369,36864,16384,58368,4113408
2370,36864,15360,57344,4143104
2371,36864,15360,58368,4149248
2372,37888,16384,58368,4124672
2373,36864,15360,58368,4130816
2374,36864,15360,57344,4140032
2375,36864,16352,58368,4136960
2376,36864,16384,58368,4134912
2377,35840,15360,58368,4122624
2378,37888,15360,59392,4137984
2379,36864,16384,59392,4100096
2380,36864,16384,59392,4148224
2381,36864,16384,58368,4112384
2382,36864,15392,637952,4140032
2383,36864,15360,58368,4116480
2384,36864,16384,60416,4122624
2385,36864,16384,57344,4116480
2386,36864,15360,56320,4131840
2387,36864,15360,58368,4116480
2388,36864,15360,58368,4126720
2389,36864,15360,58368,4097024
2390,37888,16384,390144,4111360
2391,36864,15360,58368,4103168
2392,36864,15360,59392,4124672
2393,36864,16384,57344,4107264
2394,36864,16384,58368,4124672
2395,36864,15360,337920,4096000
2396,36864,16384,58368,4129792
2397,36864,16384,57344,4931584
2398,36864,16384,324608,4114432
2399,37888,16384,58368,4090880
2400,36864,15360,57344,4124640
2401,36864,16352,58368,4057088
2402,36864,15360,59392,4084736
2403,37888,15360,57344,4064256
2404,36864,15360,59392,4081664
2405,36864,16384,57344,4062208
2406,37888,15360,57344,4085760
2407,36864,15360,57344,4089856
2408,36864,15360,57344,3459072
2409,36864,15360,58368,3470336
2410,36864,15360,58368,3504128
2411,36864,16384,334848,3481600
2412,36864,15360,635904,3452928
2413,36864,16384,58368,3420160
2414,37888,16352,59392,3443712
2415,37888,16384,58368,3443712
2416,36864,15360,57344,3446784
2417,37888,16384,58368,3451904
2418,36864,15360,57344,4306944
2419,36864,15360,56320,3390464
2420,36864,16352,57344,4300800
2421,35840,16384,58368,3445760
2422,36864,16384,56320,4296704
2423,36864,16384,57344,4318208
2424,36864,15360,57344,4289536
2425,36864,16384,57344,3434496
2426,37888,16384,58368,3442688
2427,37888,15360,57344,3454976
2428,36864,15360,58368,3444736
2429,36864,15360,58368,3397632
2430,36864,15360,57344,3477504
2431,36864,16384,57344,3441632
2432,36864,15360,58368,3426304
2433,36864,15360,58368,3432448
2434,37888,15360,58368,3436544
2435,36832,16384,404480,3427328
2436,37888,16384,58368,3428352
2437,36864,15360,58368,3447808
2438,36864,15360,58368,3458048
2439,36864,15360,58368,3420160
2440,36864,15360,57344,3459072
2441,36864,16384,58368,3422208
2442,37888,15360,58368,3451904
2443,36864,16384,334848,3424256
2444,36864,16384,56320,3400704
2445,36864,15360,343040,3415040
2446,36864,15360,373760,3408896
2447,37888,15360,57344,3399680
2448,36864,16352,59392,3360768
2449,36864,15360,58368,3333120
2450,36864,15360,57344,3364864
2451,36864,15360,58368,3369984
2452,36864,15360,58368,3335168
2453,37888,16384,58368,3349504
2454,37888,16384,367616,3300352
2455,36864,16384,55296,3339264
2456,36864,15360,57344,3320832
2457,37888,15360,58368,3312640
2458,37888,15360,57344,3308544
2459,36864,16384,331776,3316736
2460,36864,16384,57344,3297280
2461,36864,16384,58368,3316736
2462,36864,15360,58368,3300352
2463,35840,15360,58368,3314688
2464,37888,15360,58368,3312640
2465,36864,15360,58368,3298304
2466,36864,15360,58368,3313664
2467,36864,15360,57344,3359744
2468,37888,15360,57344,3332096
2469,36864,15360,58368,3339264
2470,36864,15360,58368,3344384
2471,36864,15360,58368,3392512
2472,36864,15360,58368,3341312
2473,36864,16352,57344,3381248
2474,36864,15360,58368,3387392
2475,36864,15360,58368,3404800
2476,36864,16384,57344,3438592
2477,36864,16416,60416,3404800
2478,36864,15360,56320,3390464
2479,36864,16384,57344,3434496
2480,36864,15360,58368,3446784
2481,36864,15360,58368,3477504
2482,36864,16384,58368,3496960
2483,36864,16384,58368,3473408
2484,37888,15360,57344,4084736
2485,36864,16352,58368,3437600
2486,36864,15360,57344,4072448
2487,37888,16384,58368,3488768
2488,36864,15360,58368,4113408
2489,36864,15360,58368,4079616
2490,36864,15360,59392,4079616
2491,36864,15360,57344,4069376
2492,36864,15360,58368,4082688
2493,36864,16384,58368,4056064
2494,36864,15360,58368,4055040
2495,37888,16384,58368,4063232
2496,36864,15360,58368,4094976
2497,36864,15360,57344,4058112
2498,36864,15360,58368,4096000
2499,36864,15360,58368,4103168
2500,37888,16384,58368,4096000
2501,36864,16384,59360,4093952
2502,36864,15360,58368,4099072
2503,36864,15360,58368,4056064
2504,36864,15360,58368,4104192
2505,36864,16384,338944,4043776
2506,37856,16384,58368,4096000
2507,36864,15360,57344,4060160
2508,37888,15360,58368,4097024
2509,36864,15360,58368,4097024
2510,36864,15360,57344,4092928
2511,36864,16384,57344,4039680
2512,37888,16384,59392,4090880
2513,37888,15360,57344,4022272
2514,37888,16384,57344,4083712
2515,36832,15360,433152,4062208
2516,36864,15360,58368,4077600
2517,36864,15392,59392,4079616
2518,36864,15360,57344,4081664
2519,36864,15360,57344,4068352
2520,36864,15360,58368,4085760
2521,36864,15360,57344,4071424
2522,36864,15360,58368,4058112
2523,36864,16384,58368,4058112
2524,36864,15360,58368,4071424
2525,36864,15360,57344,4064256
2526,36896,16384,57344,4102144
2527,36864,15360,57344,4078592
2528,36864,15360,58368,4045824
2529,36864,15360,58368,4056064
2530,36864,15360,58368,4035584
2531,36864,15360,57344,4038656
2532,36864,15360,57344,4027392
2533,36864,16384,57344,3976192
2534,36864,16384,57376,4012032
2535,36864,15360,58368,4014080
2536,36864,16384,58368,4028416
2537,36864,16384,58368,4030464
2538,36864,16384,58368,4040704
2539,37888,15360,58368,4034560
2540,37888,15360,323584,4072448
2541,35840,15360,58368,4028416
2542,36864,16384,58368,4080640
2543,36864,15360,57344,4076544
2544,36864,15360,57344,4037632
2545,36864,15360,57344,4019200
2546,36864,15360,59392,4070400
2547,36864,15360,57344,4061184
2548,36864,16352,58368,4056064
2549,36864,15360,58368,4082688
2550,36864,15360,58368,4096000
2551,36864,16384,58368,4087808
2552,36864,16384,58368,4069376
2553,37888,16384,57344,4039680
2554,37888,15360,58368,4052992
2555,36864,15360,58368,4100064
2556,36864,15360,58368,4065248
2557,36864,15360,57344,4029440
2558,36864,15360,57344,4065280
2559,36864,16384,58368,4058112
2560,37888,16384,59392,4069376
2561,36896,15360,57344,4059136
2562,36864,15360,59392,4058112
2563,36864,16384,56320,4049920
2564,36864,15360,57344,4062208
2565,36864,15360,57344,4071424
2566,37888,15360,56320,4086784
2567,35840,15360,57344,4064256
2568,36864,15360,56320,4093952
2569,36864,15360,57344,4054016
2570,36864,15360,627712,4084736
2571,36864,15392,393216,4084736
2572,37888,15360,57344,4020224
2573,36864,15360,57344,4027392
2574,36864,15360,398336,4057088
2575,36864,16384,57344,4341760
2576,37888,16384,56320,4362240
2577,37856,15360,377856,4046848
2578,36864,15360,57344,4074496
2579,36832,15360,57344,4054016
2580,36864,15360,56320,4082688
2581,36864,15360,57344,4311040
2582,36864,16384,529408,4080640
2583,37888,16384,605184,4043776
2584,36864,16384,379904,4056064
2585,37888,15360,57344,4062208
2586,36864,15360,553984,4039680
2587,36864,16384,57344,4369408
2588,37888,15360,385024,4097024
2589,36864,16384,543744,4057088
2590,36864,16384,613376,4027392
2591,36864,15360,57344,4043776
2592,36864,15360,557056,4085760
2593,36864,16384,396288,4060160
2594,37888,16384,622592,4067328
2595,36864,16384,659456,4042752
2596,36864,16384,602112,4034560
2597,36864,15360,57344,4066304
2598,37888,15360,551936,4056064
2599,35872,15360,58368,4345856
2600,36864,15360,57344,4353024
2601,36864,15360,57344,4060160
2602,36864,15360,58368,4111360
2603,36864,16352,890880,4088832
2604,36864,15360,649216,4074496
2605,36864,16384,58368,4009984
2606,36864,15360,614400,4072448
2607,36864,15360,322560,4106240
2608,36864,16384,382976,4074496
2609,37888,15360,58368,4094976
2610,36864,16384,57344,4098048
2611,36864,15360,57344,4068352
2612,36864,16384,58368,4035584
2613,36864,15360,58368,4046848
2614,37888,16384,57344,4054016
2615,36864,16384,57344,4034560
2616,36864,15360,57344,4015104
2617,37888,15360,58368,4026368
2618,36864,15360,56320,4047872
2619,36864,16384,59392,3986432
2620,37888,15360,58368,3988480
2621,37888,15360,58368,4006912
2622,36864,15360,59392,3971072
2623,36864,15360,57344,3954688
2624,36864,16352,58400,3937280
2625,36864,16384,606208,3958784
2626,36864,15360,58368,3944448
2627,36864,15360,57344,3923968
2628,36864,15360,58368,3947520
2629,36864,16384,57344,3930112
2630,36864,15360,58336,3928064
2631,36864,15360,57344,3983360
2632,36864,15360,59392,3953664
2633,36864,16384,58368,3974144
2634,37888,16384,57344,3944448
2635,36864,15360,57344,3979264
2636,36864,15360,57344,3980288
2637,36864,16384,58368,3979232
2638,36864,16384,57344,4002816
2639,36864,16384,553984,3980288
2640,36864,15360,560128,4009984
2641,36864,15360,634880,4026368
2642,36864,16384,57344,4077568
2643,37888,16384,650240,4067360
2644,36864,15360,598016,4049920
2645,36864,16384,618496,4608000
2646,35840,15360,525312,4610048
2647,36864,15360,643072,4064256
2648,36864,16384,56320,4056064
2649,36864,15360,626688,4112384
2650,37888,15360,532480,4586496
2651,36864,15360,58336,4600832
2652,36864,16352,617472,4562944
2653,36864,16384,617472,4606976
2654,37888,15360,56320,4609024
2655,36864,16384,671744,4608000
2656,36864,16384,548864,4577280
2657,36864,16384,57344,4624384
2658,36864,15360,626688,4612096
2659,36864,15360,632832,4605952
2660,36864,16384,56320,4850688
2661,35840,16384,56320,4616192
2662,36864,16384,57344,4630528
2663,36864,16384,555008,4611072
2664,36864,16384,381952,4635648
2665,36864,15360,539648,4612096
2666,36864,15360,57344,4880384
2667,36864,15392,390144,4633600
2668,36864,16384,548864,4635648
2669,36864,15360,656384,4630528
2670,36864,16384,621568,4614176
2671,36864,15360,57344,4633600
2672,36864,15360,56320,4628480
2673,36864,15360,643072,4642816
2674,36864,15360,555008,4628512
2675,36864,15360,649216,4631552
2676,36864,15360,57344,4623360
2677,36864,15360,548864,4624384
2678,36864,15360,384000,4624384
2679,37888,15392,624640,4622336
2680,36864,15360,607232,4610048
2681,37888,16384,605184,4611072
2682,35840,16384,59392,4903936
2683,36864,15360,56320,4933632
2684,37888,16384,55328,4893696
2685,36864,16384,56320,4623360
2686,36864,15360,399360,4629504
2687,36864,16384,542720,4634656
2688,36864,15360,604160,4638720
2689,36864,15360,651264,4631552
2690,36864,16384,56320,4610048
2691,36864,15392,653312,4626432
2692,36864,16384,531456,4597760
2693,36864,15360,57344,4625408
2694,36864,15360,58368,4629504
2695,36864,15360,56320,4629504
2696,36864,15360,57344,4624384
2697,36864,15360,58368,4617216
2698,36864,15360,57376,4616192
2699,36864,15360,58368,4625408
2700,37888,15360,58368,4614144
2701,36864,15360,59392,4630528
2702,36864,15360,57344,4598784
2703,36864,15360,58368,4615168
2704,36864,16384,59392,4613120
2705,37888,16384,58368,4614144
2706,37888,16384,57344,4644864
2707,36864,15360,57312,4615168
2708,36864,15360,57344,4666368
2709,37888,16384,58368,4634624
2710,36864,15360,56352,4658176
2711,37888,16384,57344,4646912
2712,36864,15360,58368,4660224
2713,36864,15360,58368,4666368
2714,37888,16384,58368,4662272
2715,36864,15360,58368,4653056
2716,36864,16384,58368,4625408
2717,36864,15360,58368,4642816
2718,36864,15360,57344,4657152
2719,36864,16384,57344,4642816
2720,36864,15360,56320,4924416
2721,35840,16384,57344,4920320
2722,37888,16384,382976,4654080
2723,36864,15360,641024,4639744
2724,37888,15360,56320,4629504
2725,36864,16384,56320,4645888
2726,37888,16384,538624,4655104
2727,36864,15360,57344,4641792
2728,37888,16384,552960,4632576
2729,36864,15392,58368,4665344
2730,36864,15360,552960,4638720
2731,36864,15360,616448,4640768
2732,36864,15360,57344,4647936
2733,37888,15360,57344,4887552
2734,36864,15360,614400,4647936
2735,36864,16384,381952,4601856
2736,37888,16384,57344,4666368
