Frame,Shadow Mapping,Collision Detection TFB,Visuals,Particle Simulation
1316,80704,16512,118432,4186560
1317,80384,16384,117440,4184736
1318,80736,16192,116768,4164288
1319,80896,16512,117600,4293312
1320,80480,16224,118784,4282944
1321,80608,16384,119072,4167584
1322,80000,16192,131904,4270976
1323,80704,16640,120672,4164288
1324,80256,16320,131776,4266208
1325,81536,16320,128992,4280064
1326,80832,16320,127168,4258976
1327,80416,16160,128736,4270528
1328,80416,16864,118144,4260896
1329,80992,16416,120768,4160864
1330,80448,16352,118720,4151520
1331,80192,16320,118848,4276992
1332,80448,16160,117408,4261280
1333,80192,16832,119488,4162400
1334,80256,16288,124736,4260448
1335,80800,16416,115232,4273792
1336,80416,16608,133408,4270592
1337,80864,16224,118208,4165824
1338,80096,16416,128320,4261504
1339,80768,16160,127168,4276064
1340,80544,16288,129280,4264256
1341,80352,16448,122112,4176160
1342,81024,16192,119200,4162848
1343,80384,16192,128992,4283712
1344,80672,16352,116608,4277888
1345,81280,16352,116096,4173056
1346,80448,16256,116704,4274048
1347,81472,16160,121184,4174208
1348,81152,16448,129984,4305568
1349,80672,16608,118944,4211232
1350,80480,16640,117600,4207680
1351,80480,16288,129568,4318400
1352,79936,16224,135968,4322240
1353,80928,16288,117888,4354944
1354,80608,16128,117920,4367968
1355,80128,16384,121056,4366656
1356,81024,16544,116864,4263008
1357,80928,16640,126304,4373376
1358,80832,16544,132096,4417472
1359,80576,17120,125504,4421280
1360,80640,16256,131072,4425664
1361,80512,16320,120032,4316288
1362,80736,16288,125600,4705216
1363,80736,16576,116672,4355840
1364,80288,16416,120608,4366496
1365,80160,16320,119232,4488896
1366,80320,17088,128864,4486144
1367,80736,16576,128416,4485088
1368,80480,16512,126848,4523360
1369,80224,16224,132768,4534688
1370,80288,16384,119360,4425184
1371,81536,16384,117984,4424224
1372,80768,16320,118688,4429792
1373,80800,16928,121504,4468576
1374,80352,16448,132352,4585824
1375,80608,16352,119424,4481152
1376,80384,16320,117024,4487360
1377,81216,16416,118560,4485824
1378,80416,16480,117472,4521920
1379,80608,16640,116960,4525792
1380,80768,16608,127456,4631872
1381,80320,16384,129536,4617952
1382,80576,16640,128768,4623520
1383,80032,16512,119360,5144096
1384,80512,16352,125152,5174688
1385,80736,16256,130592,5148416
1386,80480,16256,132736,5162656
1387,80800,16448,121920,5155104
1388,80896,16288,119360,5085024
1389,80256,16288,124800,5030528
1390,80928,16480,127648,5081504
1391,80800,16448,118496,5150240
1392,80672,16288,118560,5158528
1393,80992,16384,130016,5142464
1394,81600,16512,119712,5190560
1395,80544,16512,117984,5135808
1396,80160,16416,125280,5198176
1397,80864,17088,120480,5143040
1398,80672,16480,121312,5167808
1399,80384,16640,120448,5028928
1400,80512,16224,130336,5180960
1401,80640,16192,131328,5147520
1402,80704,16416,121152,5080896
1403,80768,16256,117920,5032128
1404,80224,16192,131552,5189824
1405,80416,16288,118752,5025824
1406,80928,16416,120160,5064704
1407,80544,16768,121120,5024480
1408,80672,16256,128320,5174688
1409,81088,16512,119968,5033600
1410,80768,16608,125088,5184608
1411,80288,16224,119008,5140288
1412,80384,16640,131104,5190112
1413,80448,16384,118144,5139104
1414,80224,16960,130240,5194368
1415,80320,16384,117312,5138400
1416,80640,16384,118624,5069216
1417,80576,16832,132384,5144544
1418,80672,16512,117824,5078048
1419,80704,16256,118560,5149056
1420,80320,16672,116096,5073056
1421,80480,16256,129312,5142272
1422,80352,16512,120320,5185280
1423,80512,16352,121120,5137728
1424,80512,16384,133600,5193952
1425,81472,16192,118048,5153280
1426,80608,16480,117984,5079168
1427,80224,16544,115392,4204704
1428,80672,16128,117216,4357824
1429,81312,16672,129120,4323264
1430,80160,16576,133216,4358304
1431,80928,16512,116736,4313440
1432,80640,16256,132608,4361216
1433,80544,16480,129376,4341984
1434,80640,16416,129184,4368736
1435,80320,16992,117056,4245888
1436,80576,16544,116448,4379456
1437,80608,16448,127936,4360160
1438,81024,16704,117440,4297632
1439,80544,16672,126528,4417472
1440,80384,16352,114528,4418240
1441,80288,16672,117056,4414336
1442,80448,16512,131808,4415776
1443,80896,16448,119200,4455776
1444,80768,16576,118848,4477088
1445,80928,16128,117280,4473920
1446,80032,16768,132384,4468864
1447,81024,16288,116736,4359168
1448,80480,16544,116096,4403584
1449,80448,16384,115744,4532960
1450,80736,16288,133280,4529024
1451,80544,16384,131776,4527072
1452,81216,16288,117344,4416064
1453,80416,16256,115584,4561024
1454,80608,16448,115296,4575840
1455,81024,16480,118688,4575648
1456,80480,16384,129312,4582336
1457,80800,16352,117952,4484256
1458,80416,17216,120192,4511840
1459,80608,16320,128416,4644896
1460,79776,16448,117472,4532128
1461,80832,16096,116704,4516288
1462,79424,16480,115936,4502816
1463,80960,16416,116992,4532576
1464,80416,16480,115008,4658176
1465,81024,16352,117184,4542816
1466,80832,16480,131136,4645696
1467,80608,16448,116256,4525696
1468,80256,16128,130208,5151872
1469,80704,16224,115488,5174912
1470,80608,16256,117344,5168608
1471,80736,16992,118336,5050688
1472,80224,16352,116768,5048992
1473,80512,16608,117312,5051200
1474,79904,16352,124448,5153344
1475,81024,16256,129984,5160352
1476,80960,16576,120896,5153344
1477,81056,16160,119648,5042592
1478,80512,16384,118304,5039552
1479,81120,16128,116704,5151840
1480,80800,16544,118368,5047008
1481,80608,16416,117504,5045568
1482,80160,16608,119840,5150656
1483,80544,16704,118400,5047072
1484,80512,16384,121728,5161792
1485,80960,16512,117728,5037920
1486,80608,16384,132736,5154464
1487,80608,16128,131648,5147040
1488,80480,16448,116832,5043584
1489,80320,16096,129888,5154976
1490,80800,16672,131776,5159616
1491,80544,16608,118368,5157760
1492,80512,16544,117152,5043680
1493,80672,16128,131360,5153056
1494,81344,16224,125856,5151488
1495,80448,16352,127104,5154624
1496,80608,16256,124736,5168000
1497,81184,16768,119136,5157248
1498,80704,16224,116960,5160896
1499,80992,16416,118848,5160480
1500,80320,16160,116480,5159616
1501,80928,16640,118592,5058592
1502,81088,16384,125792,5167200
1503,80480,16448,128640,5156928
1504,80960,16576,118784,5052704
1505,81152,16416,115968,5046016
1506,80416,16672,118560,5154656
1507,79872,16288,115584,5036736
1508,80800,17088,125408,5164928
1509,80576,16320,131360,5168352
1510,80032,16672,120000,5052256
1511,81120,16448,116224,5057536
1512,80288,16128,131008,5160800
1513,80448,16224,115936,5050560
1514,81280,16800,133184,5157376
1515,80576,16576,117120,5152864
1516,80288,16672,119936,5027072
1517,81376,17152,116832,5029248
1518,80608,16832,119808,5145152
1519,80416,16608,129632,4629984
1520,80352,16416,132896,4609408
1521,80768,16448,129696,4625376
1522,80704,16096,120736,4625440
1523,80384,16160,129088,4611200
1524,80064,16800,118336,4505408
1525,80640,16352,129088,4616768
1526,81120,16736,118144,4514976
1527,80640,16160,117024,4623168
1528,80288,16384,115712,4510816
1529,80864,16384,118176,4623392
1530,80128,16288,118496,4605440
1531,80544,16480,119872,4504832
1532,80384,16256,131136,4590656
1533,80864,16384,117152,4480224
1534,80672,16384,121120,4602432
1535,80736,16128,129664,4594688
1536,80704,16384,116544,4623968
1537,80608,16320,127008,4593152
1538,80704,16288,117696,4618144
1539,80640,16320,120032,4619744
1540,80448,16576,116480,4511072
1541,80992,16352,130880,4619392
1542,80288,16544,115456,4624288
1543,80800,16352,120000,4507840
1544,81088,16384,131712,4620064
1545,80256,16320,130496,4611072
1546,80864,16512,131008,4616000
1547,80896,16384,117568,4512064
1548,81152,16416,119296,4617312
1549,80416,16192,126336,4616928
1550,80608,16096,117856,4622016
1551,80416,16224,124224,4611136
1552,80480,16192,129152,4621792
1553,80960,16128,115552,4483264
1554,80448,16320,122400,4617920
1555,80832,16544,131520,4619584
1556,80928,16800,130592,4588352
1557,80640,16576,124576,4590688
1558,80192,16832,127744,4620320
1559,80928,16704,132192,4594016
1560,80640,16224,117120,4584832
1561,80896,16320,133184,4601312
1562,80448,16320,132544,4608224
1563,81376,16384,132640,4620928
1564,80576,16288,115744,4614432
1565,80608,16384,116448,4625952
1566,80352,16448,128448,4609024
1567,80320,16640,134176,4624896
1568,80992,16544,120960,4512288
1569,80512,16384,130656,4619680
1570,80448,16256,121216,4506176
1571,80032,16352,123104,4613504
1572,80640,16288,117376,4594912
1573,80288,16384,119104,4511552
1574,80832,16480,117120,4507200
1575,80992,16128,117696,4610592
1576,80256,16544,133184,4605184
1577,80544,17632,118560,4502624
1578,80320,16320,130880,4619648
1579,80768,16224,127648,4601440
1580,80416,16192,131360,4612448
1581,80608,16192,131424,4589568
1582,80768,16608,116800,4619296
1583,80384,16224,123808,4608896
1584,81536,16352,119552,4619296
1585,80448,16320,118080,4489056
1586,80256,16160,130272,4624192
1587,80992,16256,122208,4511616
1588,79872,16544,119680,4610304
1589,80960,16640,117088,4612320
1590,80704,16480,129664,4595744
1591,80864,16576,117184,4609632
1592,80576,16608,118208,4483392
1593,80768,16384,125952,4614912
1594,80192,16288,131328,4607136
1595,80480,16416,116480,4504128
1596,80480,16448,118848,4495456
1597,80640,16384,129152,4607456
1598,80544,16160,119584,4612960
1599,80608,16608,118144,4482592
1600,80704,16320,117408,4580576
1601,80768,16480,118720,4619424
1602,80832,16288,120160,4618816
1603,80640,16256,132416,4624320
1604,80704,16480,116992,4497216
1605,80704,16480,133728,4604032
1606,80576,16576,125984,4585216
1607,80576,16320,130816,4612256
1608,80896,16544,114304,4600000
1609,80544,16352,118528,4481952
1610,80576,16448,130080,4584384
1611,80544,16256,117920,4496672
1612,80288,16352,127808,4603680
1613,80512,16320,131552,4584768
1614,80736,16512,117440,4486496
1615,80256,16512,116896,4605760
1616,80384,16160,133472,4584640
1617,80800,16768,126944,4581920
1618,80224,16480,127200,4545408
1619,81504,16384,119712,4486944
1620,81184,16480,124384,4523232
1621,80768,16224,119744,4589664
1622,80640,16608,126656,4508832
1623,80672,16544,114848,4571968
1624,80032,16736,125504,4511552
1625,80544,16128,124864,4528640
1626,80832,16192,117344,4517504
1627,80512,16384,119328,4391264
1628,80192,16192,117408,4403744
1629,80352,16864,115712,4335136
1630,80928,16288,132192,4492448
1631,80864,16320,116864,4479488
1632,80736,16512,117696,4505792
1633,80800,16448,117632,4350400
1634,81024,16384,118912,4446816
1635,80640,16352,129152,4409632
1636,80864,16864,123136,4400192
1637,81280,16352,127456,4360192
1638,80384,16320,128832,4339072
1639,80352,16448,131072,3957792
1640,80832,16256,130560,3925984
1641,80928,16224,129696,3935776
1642,80992,16288,133600,3948800
1643,80608,16288,120896,3959872
1644,80352,16384,118208,3831552
1645,80736,16224,118720,3831264
1646,80704,16480,130432,3949184
1647,80704,16320,116608,3818656
1648,80288,16544,117312,3835712
1649,80512,16224,133536,3945824
1650,80224,16288,116224,3941056
1651,80608,16480,129888,3913504
1652,80448,16480,118336,3844352
1653,80256,16672,130336,3947552
1654,80896,16640,129984,3942080
1655,81312,16448,115264,3933920
1656,80960,16480,132736,3959392
1657,80928,16480,119104,3826368
1658,80672,16320,115040,3838464
1659,80416,16576,119264,3942432
1660,81472,16448,119296,3937056
1661,80480,16320,115840,3838880
1662,80704,16288,115744,3835712
1663,80832,16480,118144,3837440
1664,80320,16384,128640,3946656
1665,81088,16608,118720,3944992
1666,80384,16288,116160,3832448
1667,81152,16416,118400,3852480
1668,81184,16128,130848,3943616
1669,80672,16288,118144,3949152
1670,80928,16928,117696,3926400
1671,80288,16288,116832,3944032
1672,80864,16352,117728,3836512
1673,80928,16544,115456,3923008
1674,80640,16384,120736,3945248
1675,80864,16256,119264,3947776
1676,80416,16448,116288,3943488
1677,80512,16096,116256,3946560
1678,80960,16416,116672,3948512
1679,81152,17344,117472,3831232
1680,80480,16320,116448,3917184
1681,80704,16288,117120,3823456
1682,80544,16352,125632,3942656
1683,81056,16672,116768,3938112
1684,80832,16256,128512,3936512
1685,80832,16640,118048,3808000
1686,80288,16640,128288,3937728
1687,80576,16448,115136,3938048
1688,80384,16672,118784,3825344
1689,80160,16544,117888,3942464
1690,80928,16096,117600,3929248
1691,80704,16576,119648,3828800
1692,80704,16320,120320,3934624
1693,81024,16864,116768,3825920
1694,80704,16320,117984,3830848
1695,80544,16320,118528,3939840
1696,80896,16992,119712,3939584
1697,80608,16128,119008,3830976
1698,79936,16096,117216,3822176
1699,80736,16704,116800,3929472
1700,80480,16960,132512,3917088
1701,81088,16256,121504,3829248
1702,80416,16320,117760,3836384
1703,81408,16704,124032,3934848
1704,80672,16384,118112,3819776
1705,81088,16480,116384,3842624
1706,80288,16608,127328,3934528
1707,80960,16288,115904,3932672
1708,80192,16480,114816,3940800
1709,81312,16224,117472,3825664
1710,81184,16320,116256,3933504
1711,80320,16448,119968,3932160
1712,80736,16224,127808,3903552
1713,80480,16608,129536,3930496
1714,80288,16160,132032,3942848
1715,80384,16096,129568,3940704
1716,80352,16288,132384,3936928
1717,81120,16352,131072,3931360
1718,80544,16352,118592,3820352
1719,80736,16448,119936,3829056
1720,80416,16800,133056,3921056
1721,81248,16736,118016,3940032
1722,80352,16608,118528,3938080
1723,80800,16736,117280,3799808
1724,81664,16608,131168,3907680
1725,80672,16512,127200,3904800
1726,80512,16416,131072,3933824
1727,80416,16352,117280,3825504
1728,80736,17024,118528,3828832
1729,80960,16288,129792,3929952
1730,80608,16256,115136,3828576
1731,80256,16320,117568,3942112
1732,80128,16160,117280,3920128
1733,80544,16416,115456,3933984
1734,80384,16544,122848,3942624
1735,80704,16320,117760,3819392
1736,80384,16832,117632,3932832
1737,80384,16352,117184,3920800
1738,80704,16224,129312,3936576
1739,80512,16288,134080,3939040
1740,80672,16832,126592,3921312
1741,80448,16640,123840,3941568
1742,80416,16544,131808,3938400
1743,80768,16384,117856,3931552
1744,80832,16512,122304,3942048
1745,80960,16416,117216,3930336
1746,80416,16256,125408,3938688
1747,80256,16416,115488,3820832
1748,80480,16320,117760,3827168
1749,80576,16448,130752,3939296
1750,80448,16512,119456,3828768
1751,80768,16480,117856,3835488
1752,80416,16384,130848,3916640
1753,80544,16608,117376,3908832
1754,80256,16448,117120,3935456
1755,80352,16512,117120,3933920
1756,80512,16640,125888,3938592
1757,81504,16256,119680,3910592
1758,80704,16064,117536,3916384
1759,80576,16352,132032,3934304
1760,80416,16192,127008,3926816
1761,80864,16384,122656,3932224
1762,80288,16384,118720,3822112
1763,80288,16288,131552,3936576
1764,80544,16544,131456,3942880
1765,80288,16256,126400,3920896
1766,80512,16288,118720,3831520
1767,80544,16416,115968,3921792
1768,80960,16512,130624,3909504
1769,80576,16096,117984,3934816
1770,80416,16224,116800,3926944
1771,80352,16256,124384,3938752
1772,80128,16352,118816,3828576
1773,80576,16416,115904,3831200
1774,80960,16160,130336,3909408
1775,80672,16320,116096,3838144
1776,80928,16416,119232,3828384
1777,80512,16192,127072,3930400
1778,80160,16448,118816,3829248
1779,80832,16416,116800,3826112
1780,80512,16384,120480,3814368
1781,80512,16992,117216,3941024
1782,80832,16352,115904,3933984
1783,81312,16352,117728,3938720
1784,80288,16096,121696,3827872
1785,80736,16480,118176,3936768
1786,80672,16448,118400,3828928
1787,81024,16416,130848,3941600
1788,80896,16608,117344,3827360
1789,80928,16256,133152,4217088
1790,80352,16576,134976,3922944
1791,80352,16480,117856,3810720
1792,80544,16448,117664,3809568
1793,81248,16352,117632,3825984
1794,80384,16512,125568,3939488
1795,80960,16384,117376,3940640
1796,80480,16256,117728,3939584
1797,80608,16672,116160,3924800
1798,80512,16352,132864,3931616
1799,80448,16320,117408,3941600
1800,80864,16256,125184,3942848
1801,81024,16736,130784,4215296
1802,80480,17376,118080,3827072
1803,80992,16672,130848,3924960
1804,80448,16512,118048,3946432
1805,80512,16864,129088,3921152
1806,80736,16320,118976,3943648
1807,80768,16512,119552,3938112
1808,80448,16576,118048,3937760
1809,80576,16416,125856,3932192
1810,80640,16320,118400,3925664
1811,80448,16864,119968,3815488
1812,80384,16320,116736,3923968
1813,80224,16416,132768,4627744
1814,80672,16832,125216,4606144
1815,80896,16128,131328,4596832
1816,80608,16128,116704,4504128
1817,81184,16416,124384,4615040
1818,80960,16192,120224,4592192
1819,81120,16320,117376,4498048
1820,80416,16384,116736,4613792
1821,80736,16544,126656,4606496
1822,80064,16480,117472,4612256
1823,80832,16512,117664,4503744
1824,80736,16736,117856,4495456
1825,80480,17216,118912,4502432
1826,80320,16416,127776,4602112
1827,80832,16608,117472,4500192
1828,80224,16544,120864,4602592
1829,81312,16288,118560,4607904
1830,80256,16288,118784,4611424
1831,80576,16768,115680,4605760
1832,80800,16256,132416,4604704
1833,80480,16576,129760,4607008
1834,80608,16192,121120,4607776
1835,80640,16256,130624,4608128
1836,80672,16352,118688,4492000
1837,80448,16576,132576,4604608
1838,80384,16672,130688,4606720
1839,80992,16160,118656,4607808
1840,81120,16352,133536,4594368
1841,80544,16128,120800,4598496
1842,80544,16224,115392,4602976
1843,80416,16480,117792,4489760
1844,80736,16128,117792,4601856
1845,81088,16960,116224,4489024
1846,80544,16576,120832,4489760
1847,80672,16480,132576,4595488
1848,80992,16288,121216,4599648
1849,81440,16576,131520,4598176
1850,80480,16192,132096,4597472
1851,80896,16160,118624,4473024
1852,81184,16256,117536,4485600
1853,80384,16288,119168,4478368
1854,80352,16384,128160,4598816
1855,80672,16384,131040,4601920
1856,81056,16512,119872,4599424
1857,80896,16192,132000,4586112
1858,80320,16128,131776,4593056
1859,80640,16384,116544,4475808
1860,80320,16416,117888,4570208
1861,80736,16608,121600,4428256
1862,80128,16416,130784,4531136
1863,80608,16256,120704,4517408
1864,80640,16416,131584,4052480
1865,80512,16352,129920,4053600
1866,80320,16416,127872,4044864
1867,80992,16224,130944,4039680
1868,80288,16224,117024,4040864
1869,80960,16256,118240,3996416
