Frame,Shadow Mapping,Collision Detection TFB,Visuals,Particle Simulation
1182,70368,15200,113216,9165472
1183,70592,14976,111648,9172064
1184,69856,15008,114816,9181280
1185,70368,14848,112160,9161280
1186,70016,15136,110560,9161408
1187,70752,14912,112928,9176608
1188,70144,15072,112480,9204288
1189,70592,15040,113088,9183008
1190,70848,14752,111712,9164000
1191,70368,14720,112384,9070752
1192,70592,14976,113056,9168576
1193,71008,14816,116672,9178464
1194,69984,15072,114176,9155232
1195,70240,15104,112736,9173664
1196,70784,15200,111808,9159040
1197,70336,14944,112864,9146464
1198,69600,14912,112000,9155904
1199,70336,14688,113024,8797952
1200,70368,14752,113984,8439008
1201,70176,14912,111488,8348960
1202,70688,14976,114752,8527744
1203,71840,15264,113024,8552352
1204,70176,14944,111072,8541632
1205,70528,14752,114464,8540224
1206,70176,15616,113408,8540448
1207,70528,15552,112896,8442528
1208,69824,15136,112352,8152000
1209,70496,14688,113888,8527040
1210,71232,15072,111168,8572032
1211,70752,14816,111072,8538784
1212,70432,15392,112864,8532704
1213,69888,15360,111840,8372256
1214,70208,14688,111904,8784992
1215,69984,15136,112512,8792480
1216,71616,15200,113952,8741696
1217,69760,14976,123904,8728192
1218,69568,15488,123232,8965792
1219,70304,15840,112992,8571296
1220,71104,14944,119488,8631808
1221,69888,15040,116736,8621568
1222,70272,14976,114688,8596960
1223,70496,14976,116384,8579072
1224,70112,14848,117344,8538688
1225,70144,14912,112896,8536512
1226,70048,15008,114592,8498144
1227,70720,15072,115776,8478848
1228,69920,15040,115200,8462848
1229,69792,15488,121568,8458304
1230,70560,14944,112320,8448384
1231,71008,14976,127936,8423296
1232,70176,15072,111520,8436256
1233,69856,15040,119808,8442144
1234,70592,15456,123488,8411936
1235,70560,14848,111488,8423008
1236,70112,15200,110880,8409600
1237,70336,15200,113248,8424320
1238,70400,14944,114432,8411552
1239,70272,14880,113696,8434176
1240,70016,14816,112448,8457088
1241,70688,14944,125248,8444608
1242,69728,15328,113536,8513792
1243,69984,14944,113728,8510560
1244,69728,14816,113472,8543616
1245,69952,15072,111040,8535232
1246,70784,15104,112448,8575520
1247,70208,15232,112448,8555456
1248,70848,14752,112992,8642272
1249,70848,14976,111200,8659840
1250,70432,15136,112256,8606624
1251,70080,15136,112512,8612480
1252,70240,15136,115232,8561472
1253,70144,14976,113408,8570144
1254,70176,15360,114656,8407680
1255,70080,15392,112864,8522752
1256,69984,14880,114592,8457472
1257,70400,15072,114208,8461056
1258,71680,14816,112064,8425984
1259,71072,15232,112832,8431584
1260,70112,15008,112928,8368384
1261,71072,14944,113120,8375168
1262,70592,15040,111296,8324544
1263,70528,14976,112320,8341792
1264,70080,14816,113216,8216704
1265,70720,14976,111776,8335232
1266,70176,14912,117984,8548672
1267,70368,14944,115136,8558560
1268,70144,14912,114976,8259552
1269,70112,14880,119360,8253728
1270,70560,14688,115392,8258528
1271,71136,15104,113280,8247648
1272,70592,15040,114112,8285792
1273,71040,15264,113440,8277504
1274,70112,15200,112128,8322368
1275,70240,14880,113056,8311232
1276,70336,14816,114208,8364256
1277,70656,15104,113184,8360224
1278,70688,15104,113216,8411456
1279,70624,14752,114240,8408608
1280,70176,14752,111488,8462048
1281,70336,14880,114176,8461216
1282,70176,15104,113376,8947200
1283,70592,15040,113152,8945760
1284,69952,14944,111712,8947744
1285,70016,14816,114976,8956000
1286,69952,15040,111456,8935776
1287,70560,14912,111744,8952672
1288,70560,14944,115776,8944352
1289,70528,15392,112128,8959872
1290,70336,15040,113472,8947808
1291,70112,14976,112192,8457632
1292,70464,15008,112320,8395744
1293,69728,15008,110016,8383488
1294,70880,14912,112960,8367008
1295,70112,14784,113312,8374464
1296,70560,14976,111616,8321536
1297,70368,14816,114912,8345984
1298,69888,15072,113984,8308480
1299,70208,14944,111808,8330528
1300,70304,14784,123584,8301824
1301,70272,14912,118720,8313056
1302,70176,15392,111296,8325216
1303,70272,14880,126880,8355680
1304,70560,14912,112384,8377056
1305,70400,15104,113184,8386112
1306,70752,15200,112032,8421088
1307,70144,15040,109536,8412256
1308,70016,15008,111008,8456576
1309,70176,15232,128128,8451424
1310,70208,14848,111296,8520384
1311,70560,15008,125568,8503296
1312,71808,15200,112512,8547168
1313,70432,14720,119200,8552896
1314,70240,15296,111456,8597376
1315,70624,15040,118112,8550208
1316,70336,15104,118592,8634336
1317,70528,14944,112544,8627424
1318,70176,15072,111104,8590912
1319,70272,14784,110112,8582496
1320,70080,14880,113184,8532384
1321,71168,14848,114080,8509696
1322,70176,15040,111200,8494048
1323,70240,14912,112032,8453536
1324,70144,15008,109472,8447392
1325,70624,15232,109984,8443424
1326,70080,15296,110592,8396928
1327,70560,14784,112736,8387776
1328,69760,15072,118368,8346880
1329,70752,15136,111424,8356160
1330,70496,14912,114144,8326112
1331,70720,14944,113792,8314112
1332,69568,15072,111648,8305440
1333,69760,15040,110592,8294560
1334,70240,14912,112352,8305952
1335,69856,15008,113024,8316544
1336,70528,14944,111136,8345504
1337,70592,14720,111264,8327680
1338,70368,15040,112064,8361696
1339,69888,14752,111136,8362336
1340,69824,14912,111136,8317952
1341,69920,14944,116096,8418464
1342,70688,15136,111520,8454368
1343,70592,15040,119520,8465248
1344,70272,14976,113504,8491776
1345,69920,14976,112352,8503712
1346,70752,14816,113536,8551296
1347,70400,14752,111712,8565792
1348,70976,15616,119552,8597408
1349,69984,15200,112000,8568384
1350,69952,14944,112672,8624320
1351,70528,15040,111808,8625408
1352,69888,15072,129248,8588000
1353,70176,14912,116352,8566464
1354,70240,14784,111104,8440928
1355,69888,15008,111872,8531840
1356,70144,15008,109952,8511136
1357,70304,14880,118304,8460736
1358,70432,14944,113248,8438880
1359,70176,15296,113376,8414400
1360,70688,14944,111168,8391488
1361,71488,14880,111776,8362272
1362,70720,15008,111648,8344800
1363,70016,14688,112960,8338528
1364,70272,15104,119264,8591264
1365,70400,15232,110432,8321440
1366,70176,15072,109184,8318688
1367,70272,15072,111488,8319392
1368,69984,14944,109696,8320416
1369,70240,14944,111200,8320992
1370,70304,15008,110464,8357952
1371,69984,14912,111840,8357920
1372,69888,15072,111712,8407520
1373,70304,14912,113568,8403552
1374,71168,14720,112576,8458528
1375,70656,14880,113504,8450464
1376,70464,15104,111008,8503424
1377,70112,15072,117952,8502528
1378,71072,14688,115264,8544736
1379,70400,15168,115808,8455520
1380,70400,14976,109408,8598208
1381,69920,14880,111968,8603072
1382,70144,15136,111200,8446080
1383,70784,15008,111328,8448832
1384,70592,14976,114176,8827040
1385,70208,15168,111616,8926720
1386,70784,15424,113536,8826528
1387,70368,14976,110688,8921344
1388,70400,14784,119424,8926400
1389,70080,15072,120416,8923808
1390,70016,15104,123552,8928256
1391,70176,15040,113440,8826336
1392,69888,15008,110528,8930016
1393,70272,15072,112672,8930496
1394,70016,14880,114816,8838400
1395,71072,14944,114656,8929600
1396,69984,15392,112192,8340256
1397,69760,14944,111648,8344960
1398,70592,14976,111712,8320512
1399,70304,16224,112928,8296320
1400,70304,15008,110208,8306720
1401,70464,15136,115168,8299648
1402,70304,15360,125536,8320480
1403,70464,14976,116544,8311200
1404,70336,14848,113088,8350560
1405,70368,14880,112032,8335264
1406,70624,14880,110208,8390688
1407,70304,14912,112640,8391616
1408,70880,15232,113792,8436128
1409,70272,14784,110496,8410208
1410,71008,14944,111040,8737664
1411,69792,14976,110624,8459168
1412,70240,14944,111264,8502464
1413,70880,14912,119456,8500384
1414,69824,15200,113952,8827424
1415,70336,14816,111840,8549280
1416,70208,15008,112896,8588256
1417,71264,14720,110976,8916416
1418,70592,14912,112000,8607136
1419,70400,14848,111328,8597280
1420,70752,15072,113824,8576416
1421,71136,15040,113216,8551488
1422,70592,15040,116448,8515232
1423,70144,15072,113024,8512384
1424,70272,14880,115968,8483616
1425,70336,15040,128704,8465376
1426,70752,15360,124960,8419712
1427,70464,15008,112288,8417920
1428,70240,15168,110848,8366336
1429,71200,15136,127936,8366592
1430,70752,15264,110240,8348096
1431,69920,15136,116896,8336288
1432,71456,14784,112544,8301824
1433,70848,15072,111552,8298272
1434,70080,15296,120032,8309184
1435,71584,15616,126688,8302368
1436,70016,14784,110912,8306240
1437,70176,15840,123136,8301376
1438,70816,15200,126432,8339456
1439,70656,15456,110784,8347520
1440,69760,14944,111936,8372864
1441,69888,14976,109920,8403904
1442,70176,14976,110720,8426944
1443,70240,15040,114208,8424864
1444,70528,15488,111648,8458912
1445,70784,14976,109632,8489856
1446,70112,15488,112288,8418496
1447,69952,14944,124000,8487648
1448,71104,14848,110784,8504992
1449,70080,15328,117600,8492928
1450,69728,14752,114912,8516544
1451,71136,15360,119040,8850272
1452,69792,15008,120032,8930880
1453,70080,14944,119360,8919520
1454,70592,14816,127232,8914592
1455,70528,14976,113024,8913440
1456,70240,15104,111712,8910624
1457,70368,15264,112192,8917216
1458,70208,14816,112896,8919392
1459,70432,14784,126944,8923360
1460,69824,15136,113024,8934112
1461,70624,14912,113696,8936352
1462,71072,15360,117120,8941184
1463,69792,14656,113664,8936640
1464,70016,15360,112768,8936480
1465,69984,15552,121984,8933152
1466,71072,15008,111104,8936032
1467,70656,15264,110368,8934688
1468,70240,15104,120544,8949440
1469,69952,15040,112224,8951104
1470,69920,14944,110624,8944512
1471,70400,14880,111200,8257632
1472,70176,14880,114560,8273952
1473,70944,14784,110752,8290432
1474,70528,15232,113632,8578976
1475,71584,14976,116000,8328416
1476,70048,14944,122592,8352416
1477,70560,15360,125216,8371424
1478,70144,15328,116256,8406784
1479,70176,15072,121408,8413824
1480,70368,15136,113280,8453120
1481,70592,14944,113024,8469824
1482,69568,14688,128960,8500000
1483,69792,15040,114208,8516352
1484,70144,15168,113984,8564704
1485,70048,15296,111456,8867776
1486,69568,15232,127072,9016640
1487,70272,14944,117088,8566880
1488,69888,14848,114528,8542080
1489,70016,15200,120864,8518176
1490,70048,14912,114432,8513952
1491,70592,15328,113376,8487552
1492,70528,14784,112512,8468288
1493,70432,14880,115040,8459232
1494,70656,14944,115968,8461024
1495,70112,15072,114496,8449920
1496,69760,14720,113280,8717184
1497,70720,14880,113504,8448064
1498,70848,14976,120032,8452448
1499,70496,15008,113600,8446752
1500,71136,14976,110624,8453888
1501,70592,15200,110592,8453632
1502,70560,14816,112416,8452256
1503,70496,14944,113696,8455040
1504,70432,14656,112224,8468704
1505,69984,14816,109504,8473248
1506,70304,14976,109952,8507552
1507,70176,15424,110944,8515296
1508,69888,15040,112928,8550304
1509,70400,14976,110944,8565696
1510,70496,14912,112800,8504128
1511,70400,14848,125216,8615040
1512,70112,14848,118304,8649504
1513,70016,15072,112960,8657280
1514,70432,14912,111488,8700384
1515,70208,14848,111936,8715296
1516,70400,15104,111296,8745248
1517,70688,15168,109952,8754656
1518,69984,15040,112448,8793792
1519,70112,14784,110816,8766560
1520,69824,14944,113280,9153632
1521,70432,15008,111488,9155168
1522,70080,14880,110912,9183840
1523,69824,14720,121472,9155104
1524,70304,15008,112032,9156416
1525,70752,14752,112960,8990912
1526,70304,15104,111808,9013696
1527,69856,14880,113056,9015968
1528,70880,15040,113504,9045856
1529,69760,15200,110976,8993152
1530,70784,14848,112960,9005824
1531,70112,15008,112832,9017728
1532,70432,15072,112128,9170528
1533,70592,14688,111136,8990432
1534,70464,14848,111488,9001440
1535,70368,15072,112832,8911232
1536,70432,15232,111296,9138816
1537,70496,14880,109664,8776160
1538,70400,14816,111616,9026112
1539,70624,14944,110688,9008928
1540,70816,14912,110976,9015520
1541,69760,15008,112640,9014496
1542,71328,15040,109664,9009248
1543,70304,14944,112416,9004064
1544,69984,14912,111136,9018400
1545,70528,15392,117568,9022048
1546,70240,14912,119328,9007040
1547,70144,15072,124896,9133472
1548,69216,17792,112512,9000704
1549,70880,15232,111904,9021568
1550,70208,14976,110912,9023648
1551,70656,15040,111104,9007840
1552,70400,14944,111264,8992672
1553,71072,15200,113472,9000224
1554,70304,14944,112736,9009952
1555,70016,15104,113632,9018112
1556,70432,15040,121952,9123552
1557,70304,15104,114016,9120128
1558,70016,14880,111296,8762688
1559,70528,15008,120800,9112224
1560,70272,14720,115456,9138016
1561,70656,14912,110400,9118336
1562,70720,14976,112768,8773024
1563,70368,14720,112832,9131616
1564,69440,15104,112960,9136544
1565,70592,14784,114048,9131328
1566,70848,14944,111584,9122368
1567,70368,14720,113344,9127680
1568,69888,14912,112000,9130080
1569,70432,14816,110816,9111456
1570,70240,14912,111424,8999392
1571,70080,14912,123424,9067552
1572,70848,14816,118912,9061568
1573,69664,15392,116352,9061344
1574,70656,14784,109312,9033408
1575,70624,14944,114080,9034880
1576,70080,14816,123936,9039200
1577,70240,15008,110688,9032960
1578,70240,14976,108960,9043936
1579,70432,15168,126432,9039008
1580,70304,14720,111616,9048576
1581,70272,14848,115040,9048960
1582,70912,14944,111520,9048576
1583,69440,14880,110976,9052864
1584,70080,14816,117248,9058400
1585,70560,15552,112000,9058976
1586,70528,15104,120672,9070048
1587,70368,14944,108896,9088160
1588,69408,15008,115616,9105216
1589,70176,15008,110176,9140928
1590,69824,14720,112672,9156768
1591,70048,15008,111008,9195904
1592,70048,14976,111136,9206624
1593,69856,14912,110272,9242464
1594,70176,14944,110432,9245472
1595,70048,14784,112320,9295008
1596,69952,14944,127488,9301440
1597,70464,14880,121376,9340448
1598,70208,14848,111872,9345024
1599,70080,14912,110368,9388192
1600,70976,15392,110848,9377280
1601,69824,14816,110560,9365280
1602,70080,15008,111968,9754368
1603,70144,14848,111552,9741696
1604,70176,15392,110144,9758944
1605,70624,14944,111104,9770400
1606,70240,15264,111680,9756352
1607,69856,14912,110752,9744192
1608,70464,15072,115872,9769792
1609,70176,14784,120192,9747808
1610,70624,14880,112512,9754016
1611,69728,14976,111776,9748608
1612,70496,14944,110976,9743360
1613,71552,15104,110496,9750496
1614,70400,15168,110496,9760960
1615,69984,14944,118368,9758912
1616,70304,15072,114528,9749952
1617,70848,14720,112288,10021792
1618,70304,14912,110464,9751776
1619,70208,14944,111616,9751712
1620,69952,15200,111200,9854816
1621,70208,15072,115616,9762784
1622,70496,15264,110880,9756960
1623,69728,14944,110784,9761824
1624,70944,15200,113184,9763712
1625,70912,15168,111712,9753120
1626,69824,14976,111776,9755200
1627,70240,15168,110304,9743200
1628,70912,15264,113280,9753024
1629,69952,15072,110176,9764576
1630,70080,14752,111872,9758976
1631,70560,15200,114816,9756736
1632,69472,15040,121536,10042080
1633,70176,15200,117376,9757760
1634,70816,14944,112864,9750336
1635,70464,15488,112704,9751328
1636,70752,14848,112544,9754112
1637,70080,14976,112736,9373280
1638,70080,14944,111200,9382976
1639,70656,14720,111424,9752480
1640,70720,14944,110144,9776320
1641,70272,14976,111872,9753792
1642,70560,15296,111520,9782720
1643,70432,14976,112064,9773984
1644,70752,14816,110944,9665856
1645,70464,14976,114816,10038624
1646,70880,15040,118336,9756448
1647,70912,14752,112352,10028640
1648,70112,15040,119520,9745408
1649,70144,14944,110816,9770688
1650,71040,14720,112192,9740544
1651,70784,14752,111232,9756288
1652,70624,14848,111360,9758080
1653,70848,14976,111168,9748416
1654,70240,14944,110496,9764832
1655,70560,15072,111264,9760704
1656,71360,15232,110304,9751744
1657,69824,15552,111616,9769120
1658,70720,14976,120544,9757024
1659,70112,14880,111712,9763840
1660,70496,14720,110208,9753536
1661,69984,15136,111552,9747968
1662,70304,14944,112256,9751296
1663,70400,14976,112320,9760928
1664,70176,14848,110656,9763008
1665,70112,15456,115936,9744416
1666,70560,14848,115648,9764512
1667,70464,14880,112672,9741472
1668,70304,14752,112800,9738208
1669,71136,15136,121376,9735424
1670,70496,15328,111744,9968352
1671,70016,15168,111264,9951936
1672,69920,14944,111840,9660800
1673,70368,14912,111584,9656160
1674,70976,15136,112032,9644192
1675,70432,15232,111456,9640352
1676,70464,14944,112096,9637344
1677,70528,15040,111488,9643744
1678,70144,14976,112448,9643136
1679,70752,15488,111232,9650848
1680,70432,14784,111072,9657376
1681,70048,15392,110336,9650592
1682,69728,15008,112896,9651392
1683,71712,15328,110368,9663808
1684,70656,15008,111840,9569344
1685,70432,14912,110816,9671040
1686,70080,15008,110784,9673568
1687,70496,14976,118432,9707936
1688,69824,15296,110976,9721632
1689,70944,14880,112896,9759328
1690,70944,14944,112544,9758528
1691,71008,15168,109856,9810880
1692,70560,14944,110304,9809888
1693,69696,14752,120864,9860032
1694,70240,15104,110112,9857536
1695,70496,14880,113248,9910400
1696,70176,14752,111072,9915584
1697,70912,14912,109664,9955072
1698,70368,14944,110784,9958464
1699,70528,14976,110368,9382752
1700,70464,14912,110912,9370784
1701,70464,14944,111392,9743488
1702,70368,15136,125152,9743936
1703,70080,14976,111808,9746144
1704,71424,14912,109728,9744192
1705,70176,14816,111360,9747584
1706,70656,14976,117088,9724576
1707,70400,14944,111552,9749920
1708,69984,15648,126464,9761056
1709,69984,14912,113024,9382272
1710,70336,14976,111008,9749376
1711,70592,14848,111040,9750880
1712,71520,14816,109568,9751904
1713,70912,14976,111712,9766208
1714,69792,14880,110784,9751808
1715,70624,14816,110368,9752064
1716,70400,15296,110528,9761312
1717,70208,14816,115520,9756672
1718,70464,14848,113312,9733120
1719,70080,14880,110720,9746912
1720,70176,14944,110304,9754048
1721,70240,14976,110144,9382176
1722,70464,15008,111616,9749792
1723,69472,15360,109536,9649920
1724,69984,15200,111072,9373344
1725,70464,14880,113120,9722272
1726,69984,14784,112064,9753568
1727,70400,15616,111136,9368672
1728,71136,14912,112224,9756064
1729,69888,16640,109856,9753792
1730,70304,15424,119840,9759264
1731,70592,15104,111392,9380512
1732,70816,14976,113600,9273344
1733,70688,15168,111328,9736960
1734,70784,14752,110240,9772000
1735,70016,14944,112576,9747104
1736,70336,15008,112928,9738784
1737,71040,14880,120544,9365472
1738,70080,14848,110240,9377568
1739,70592,14784,110880,9745696
1740,70784,15104,112384,9724640
1741,70624,14944,111808,9730368
1742,69472,15136,124992,9717504
1743,70048,15040,125792,9686304
1744,70944,14848,112480,9668160
1745,71136,15360,111904,9279168
1746,69440,14976,111488,9371264
1747,70368,15232,110560,9630560
1748,70048,14784,111072,9630720
1749,70816,15008,124864,9639232
1750,69856,15232,110400,9604416
1751,70720,15104,109664,9581600
1752,71552,14720,116416,9569184
1753,70400,15488,111680,9542720
1754,70816,15744,122976,9527264
1755,70176,15104,117056,9513472
1756,70272,14848,111136,9510208
1757,70176,14976,110912,9512224
1758,70624,14976,110112,9511488
1759,70176,15296,108608,9507904
1760,70720,15072,110560,9512704
1761,70624,14976,109824,9512448
1762,70880,14880,111360,9520288
1763,70048,14976,111168,9517280
1764,69504,14944,111264,9528832
1765,70528,14880,108992,9533856
1766,70080,15168,113120,9816448
1767,69760,15040,116288,9540416
1768,70272,14944,121440,9570816
1769,70112,15040,119488,9574848
1770,70688,14784,112032,9619040
1771,70432,14880,113536,9625472
1772,70016,15040,110784,9667232
1773,71008,14880,111104,9672320
1774,70368,15040,113568,9711264
1775,69984,14976,112096,9206176
1776,70400,14944,112320,9173344
1777,70208,14912,109760,9183776
1778,71520,14848,112640,9144896
1779,70720,15360,113856,9187200
1780,70528,15072,111872,9172000
1781,70464,15008,111712,9179840
1782,70240,14816,109920,9164608
1783,69888,15104,110464,9177984
1784,70784,14752,111232,9180736
1785,70240,15104,111424,9164032
1786,71136,15072,108928,9164576
1787,70336,14848,113280,9178656
1788,70240,14848,112992,9206592
1789,71488,14912,128256,9187360
1790,70368,15104,110592,9166912
1791,69920,14976,115392,9444768
1792,70368,15136,116544,9170208
1793,70944,14784,109728,9182112
1794,70688,14944,111392,9062208
1795,70624,15008,110464,9174400
1796,69856,14784,111296,9163296
1797,70752,14880,109952,9146656
1798,70592,15008,110528,9430240
1799,70816,15104,108096,8536704
1800,70368,15104,110752,8158304
1801,70208,15168,113504,8361856
1802,69888,15072,109888,8526560
1803,69920,15168,118176,8555808
1804,70272,15200,110432,8541024
1805,70816,14944,112608,8535104
1806,70272,14976,108640,8546464
1807,71168,15008,112480,8543168
1808,70080,15200,112576,8056960
1809,70688,15136,118752,8527744
1810,69952,14784,125504,8571360
1811,70752,14912,110176,8542880
1812,70240,15200,110976,8535424
1813,69472,15104,111104,8367168
1814,70496,15520,109920,8794048
1815,70368,14944,117792,8790176
1816,70624,15104,119104,8742496
1817,70912,15040,109568,8724896
1818,70880,15392,112064,8700064
1819,70528,14720,110368,8942080
1820,71168,15456,110240,8630912
1821,70080,15008,110112,8628896
1822,71040,14848,110656,8598144
1823,70144,15232,111936,8580640
1824,70464,14912,111968,8542528
1825,70496,15072,110432,8537472
1826,70208,14752,109696,8498016
1827,70400,15040,127616,8476544
1828,70496,15296,125056,8462304
1829,70048,14880,118688,8457216
1830,70080,15040,110656,8451904
1831,70304,14720,111328,8426688
1832,70496,14848,111424,8439680
1833,70464,14976,110752,8442176
1834,70464,14816,112256,8416032
1835,70496,14944,110464,8422848
1836,70208,15008,111840,8417952
1837,70240,14912,111776,8427840
1838,69408,14816,110272,8417376
1839,70336,15040,124000,8438016
1840,70496,15392,117984,8459360
1841,70400,15104,116096,8449280
1842,70368,15008,111936,8514368
1843,70080,14944,111040,8511232
1844,70784,14944,111840,8546272
1845,70464,15040,113024,8535424
1846,69984,15328,113344,8581056
1847,70208,14656,109568,8559200
1848,70688,15040,109728,8642688
1849,70976,14816,110016,8657024
1850,70272,15136,111648,8874880
1851,70400,15104,110688,8613088
1852,69696,15296,120544,8560256
1853,70272,15424,113376,8571104
1854,70336,14720,112192,8508992
1855,70400,15296,108672,8524384
1856,70624,14944,110912,8462912
1857,71136,14912,112704,8464384
1858,70784,14944,118336,8424544
1859,70208,14944,112480,8428896
1860,70080,15104,112832,8367520
1861,70432,14848,113920,8373984
1862,70528,15008,110368,8324352
1863,70624,15136,111584,8342784
1864,69632,15200,112256,8313472
1865,70336,15136,113248,8327232
1866,69632,14912,111616,8283040
1867,70656,14880,108352,8286720
1868,70816,15008,109952,8256576
1869,70752,15264,110944,8256544
