Frame,Shadow Mapping,Collision Detection TFB,Visuals,Particle Simulation
1064,70048,15072,122304,7339040
1065,70816,15232,111744,7349344
1066,71136,15520,114080,7350432
1067,70368,14880,113056,7352960
1068,70752,15264,115936,7354720
1069,70272,15104,113056,7342912
1070,70304,15648,112512,7345696
1071,70624,14912,112800,7343936
1072,70688,15424,112672,7354432
1073,70144,15136,114592,7345824
1074,70528,15328,113824,7349728
1075,70400,15072,121120,7361600
1076,70176,14720,117248,7342976
1077,70080,14912,115136,7364992
1078,70048,14784,113824,7352704
1079,70656,15040,114272,7344096
1080,70368,15072,113312,7345280
1081,70816,15424,115392,7339296
1082,69792,15072,114688,7352864
1083,70656,15392,113696,7339872
1084,70528,14912,128640,7455360
1085,70112,14784,112288,7439584
1086,70048,14944,113824,7338272
1087,70208,14880,113824,7333184
1088,70592,14944,112928,7342016
1089,70592,14944,112928,7345504
1090,70368,15008,115456,7349568
1091,70048,15136,113024,7353120
1092,69824,15168,114368,7356480
1093,70208,14944,111392,7341440
1094,70080,14912,126432,7439968
1095,70016,14912,112320,7370368
1096,70720,14784,113920,7343872
1097,70208,14944,127904,7439680
1098,69856,14880,122944,7446880
1099,70176,15392,112544,7334880
1100,70496,15072,112640,7340352
1101,70272,15104,110240,7341632
1102,70560,15392,110112,7343968
1103,70528,14944,111776,7338240
1104,69984,14720,113024,7335648
1105,70592,14976,121632,7339488
1106,70304,15136,114112,7441408
1107,71072,15072,119520,7340544
1108,70496,15136,112864,7341888
1109,70400,15456,114272,7339616
1110,70560,15264,112960,7337760
1111,70272,15200,114912,7347424
1112,70400,15104,113440,7339008
1113,70432,16000,113760,7353568
1114,69920,14816,129056,7439840
1115,70400,15552,113952,7352800
1116,69984,15168,114080,7335200
1117,70720,15488,113600,7344384
1118,70240,14944,115456,7347136
1119,70976,15040,114336,7345984
1120,70880,14880,112992,7326112
1121,70688,15040,126112,7440672
1122,70016,15392,113792,7340704
1123,69696,14816,113248,7350368
1124,70112,15136,115392,7361216
1125,70432,15200,114368,7344224
1126,70464,15232,110880,7349504
1127,70656,14976,113056,7343264
1128,69984,15232,113280,7341728
1129,70048,15072,112448,7348032
1130,70688,15168,115136,7350208
1131,69920,15104,113792,7338592
1132,70432,14784,113280,7343808
1133,70176,15008,114816,7337568
1134,70720,14912,116352,7336192
1135,70368,14944,114720,7312160
1136,70496,15040,116256,7294976
1137,70688,15168,115488,7281120
1138,70176,14944,114496,7253184
1139,70528,14976,116064,7244672
1140,69952,14848,114560,7228768
1141,69696,15200,112992,7211776
1142,69920,15040,112704,7195808
1143,70592,15264,113696,7197088
1144,70080,15232,115968,7192032
1145,70848,15712,115136,7196704
1146,69984,15008,128960,7289056
1147,70304,14784,114048,7197312
1148,70112,15456,113728,7200896
1149,70368,15232,113408,7190336
1150,70400,14720,115200,7229824
1151,70912,15712,116736,7325472
1152,70272,15168,118336,7232896
1153,69856,15072,112992,7279424
1154,69760,15040,114176,7275104
1155,70176,15104,112832,7331072
1156,70528,14976,113056,7332672
1157,70240,15232,121248,7435264
1158,69952,15296,127648,7470944
1159,70656,15392,113760,7372672
1160,70368,15264,117024,7435072
1161,70560,15264,125696,7528960
1162,70752,15328,113120,7433024
1163,70624,14848,112352,7474560
1164,70784,15104,124288,7574656
1165,69920,14944,119488,7629632
1166,70080,15264,113024,7631648
1167,70080,15232,115968,7866624
1168,71136,15136,119040,7979872
1169,69984,15200,121568,7980992
1170,70304,15232,112128,7989248
1171,70720,16064,122336,8075200
1172,70624,14880,113280,8080832
1173,70432,15232,122624,7971712
1174,70336,15104,123040,7969184
1175,70080,15008,113824,7959424
1176,70048,15648,120320,8060576
1177,70688,15008,117312,8058976
1178,69920,14976,117984,7951360
1179,70048,14784,115936,7954752
1180,70368,14848,111776,7938784
1181,70848,15104,121376,7940704
1182,70656,15584,131744,8040000
1183,69760,15104,113536,8037984
1184,70240,15008,113824,7951872
1185,70144,14912,114624,7948256
1186,70752,14720,113984,7956928
1187,70304,15456,115072,7936992
1188,70048,14784,116928,7938048
1189,70272,15008,125248,7937504
1190,70272,14944,113568,8050688
1191,70656,15008,115360,7950400
1192,70432,14784,114304,7942656
1193,71328,14784,118304,8048224
1194,70272,14976,114240,8046496
1195,69984,14912,125120,8050496
1196,70624,15008,114496,7950304
1197,70272,15200,112928,8026528
1198,70048,15552,112800,7933344
1199,70464,15008,113760,7943072
1200,71488,15104,121184,7944480
1201,69728,14912,119360,7941152
1202,71072,15104,116096,7952448
1203,70496,15328,121312,7953152
1204,70048,14976,115904,7960256
1205,70336,14944,118656,7942176
1206,70464,14912,124448,7945792
1207,69760,14784,113536,7949632
1208,70592,14880,114976,7968544
1209,70528,14976,118016,7952864
1210,70080,14912,114944,7949312
1211,70752,15136,114752,7950368
1212,70624,14976,118496,7951840
1213,70208,15232,114272,7961088
1214,70304,14816,113504,7946496
1215,70176,15040,114080,8045344
1216,69888,15008,112512,8038176
1217,70144,14784,112480,8048608
1218,70656,14880,112544,8048544
1219,69760,14912,115616,7946144
1220,70656,15104,114016,7947360
1221,70176,15168,115712,8052000
1222,70144,15136,112864,7963104
1223,70496,14784,114592,7977344
1224,70208,14784,111392,7972256
1225,70720,15040,115776,7951456
1226,70400,15072,118720,7938752
1227,70432,14944,120512,7518528
1228,70016,14944,112672,7537984
1229,70368,14976,111904,7531136
1230,70944,15136,119584,7481568
1231,70496,15232,112832,7580992
1232,70048,15040,121696,7532224
1233,70112,14976,129280,7799072
1234,70112,15072,114784,7426816
1235,69984,14752,114272,7477504
1236,70496,15168,114560,7376608
1237,70432,15328,114912,7335744
1238,70272,14752,111712,7322656
1239,70144,15072,114208,7326752
1240,69824,15040,113728,7285984
1241,70048,14752,114816,7278688
1242,70976,14976,110112,7250080
1243,70624,15232,113536,7231168
1244,70752,15104,120448,7325152
1245,70656,15200,112768,7200864
1246,70240,15008,115104,7199072
1247,70112,14976,116064,7198304
1248,71232,15168,112864,7188992
1249,70400,14880,113408,7190944
1250,70304,15104,112384,7182112
1251,69920,15296,113184,7218816
1252,70336,15040,113152,7223808
1253,70208,15136,114048,7268000
1254,70912,15456,112384,7269376
1255,70816,15456,114400,7282784
1256,70464,15008,119392,7420896
1257,70976,14912,113280,7326144
1258,70368,15616,115168,7350400
1259,70144,15584,113760,7344064
1260,70176,14976,117824,7325408
1261,70400,15008,114304,7799072
1262,70528,15520,116128,7806464
1263,70560,15616,115648,7749920
1264,71072,15072,116320,7757120
1265,69952,15264,116288,7721952
1266,70336,15488,112288,7732576
1267,71424,15136,128480,7773344
1268,70784,15072,121664,7811968
1269,70496,15232,112224,7677056
1270,70464,15616,115776,7695520
1271,70592,15168,115296,7669440
1272,70176,14976,113568,7706848
1273,70720,15488,113664,7661344
1274,70272,15456,112896,7709824
1275,69984,15200,112320,7665184
1276,69920,15392,114624,7704256
1277,71168,15008,113632,7759040
1278,70368,15520,116064,7708256
1279,70752,15008,113440,7661056
1280,70240,15040,129120,7802336
1281,70016,15200,111776,7669152
1282,70464,14976,116224,7710880
1283,70336,15104,112352,7671840
1284,71008,15104,115040,7713120
1285,71616,15040,112384,7678720
1286,70112,15040,112544,7724128
1287,71008,14944,120320,7713728
1288,69568,15136,113888,7760032
1289,69568,14880,113696,7754144
1290,69952,15168,113312,7761696
1291,70272,14816,118816,7805984
1292,70080,14848,131872,7904672
1293,70208,15008,114528,7950400
1294,70592,15296,115680,7855744
1295,70592,15296,112992,7856224
1296,70656,15712,114016,7902656
1297,70240,15296,114464,7903072
1298,70048,14816,116416,7945440
1299,70528,15072,113408,7935168
1300,70272,14944,119680,7921280
1301,70336,15136,114560,7948928
1302,71040,14976,120224,7952000
1303,70784,15424,114560,8462720
1304,69728,15776,112864,8531104
1305,70464,15008,113952,8444416
1306,70688,15328,115968,8442688
1307,70080,14912,114944,8453152
1308,70432,15168,112096,8446368
1309,70080,14976,113760,8456608
1310,70112,14944,122656,8417216
1311,70208,14752,112576,8419776
1312,70816,15232,117120,7997472
1313,70592,14944,119296,8001856
1314,70592,15328,113664,7975968
1315,70080,15808,119936,7965536
1316,70592,14848,115296,7926304
1317,69920,15680,113920,7914528
1318,69984,14752,111840,7892064
1319,70880,15072,116992,7914080
1320,70432,14944,119232,7839968
1321,70048,14976,114560,7871712
1322,70304,14880,116320,7794176
1323,69984,14944,114944,7815264
1324,70368,14976,118496,7763520
1325,70784,15072,116000,7774400
1326,70464,14912,113312,7855648
1327,70240,15232,122592,7732160
1328,70560,15424,115936,7757824
1329,70528,14976,115840,7747232
1330,70304,15456,116640,7816384
1331,70464,14720,115552,7760288
1332,70880,14944,115136,7841536
1333,69824,15232,115840,7789184
1334,70464,15040,117312,7786240
1335,71488,14944,112800,7795008
1336,70784,15008,118624,7832064
1337,70112,15168,123008,7830176
1338,69952,16128,119072,7983680
1339,70016,15072,113024,7991200
1340,69280,14976,129504,7973184
1341,70176,15136,125632,8029824
1342,70176,14976,114016,7928640
1343,70272,14784,116672,7971520
1344,70208,15072,114592,7965248
1345,70048,15008,116352,7979136
1346,70528,14976,113504,8476576
1347,70976,15104,121024,8426656
1348,70016,15264,115040,8484448
1349,70496,14976,121504,8427424
1350,70048,15072,119360,8488192
1351,70016,14784,118208,8439424
1352,69888,15008,128640,8570144
1353,70016,15328,126784,8516352
1354,69856,15040,114688,8147840
1355,70144,14880,111392,7985312
1356,70528,14912,123712,8136160
1357,70656,15232,122624,8028576
1358,69888,15072,112352,8077152
1359,70656,15136,111808,7929664
1360,70560,15296,113920,7938528
1361,70048,15008,115136,7879552
1362,70624,15008,115584,7898528
1363,70240,14912,112832,7829600
1364,70048,15232,112512,7868352
1365,70464,15232,120800,7889856
1366,70304,15360,123584,7920032
1367,70752,15008,114944,7765952
1368,70208,15104,122240,7792352
1369,70336,15488,120352,7741408
1370,70688,14912,112224,7777472
1371,70496,14816,122432,7763840
1372,70144,15264,117792,7772800
1373,70528,15648,114016,7795328
1374,69760,15168,119584,7794848
1375,70112,15072,120128,7795328
1376,70272,15072,121856,7840320
1377,70944,15328,128256,7936704
1378,69664,15456,120160,7986560
1379,69952,15296,116064,7890560
1380,70496,14784,120064,7891680
1381,70784,15072,116704,7941600
1382,70176,15488,114176,7938400
1383,70528,15136,119904,7988736
1384,69888,15136,122752,7992576
1385,70304,15072,115840,7921856
1386,71040,15072,116576,7961888
1387,70336,15008,112864,7963584
1388,71520,15072,121888,7842944
1389,70272,15072,118432,7829472
1390,70720,15456,112608,7838464
1391,70112,15232,113632,7834784
1392,69824,15232,118400,7824032
1393,70400,15040,116224,7825856
1394,70144,15008,121632,7845792
1395,70656,14880,112960,7805376
1396,70528,14816,112256,7883104
1397,70752,15008,113536,7364544
1398,70112,15360,114112,7370976
1399,71008,15008,117248,7324576
1400,69920,14848,117856,7321120
1401,70272,15200,116320,7316320
1402,70368,15008,112384,7280608
1403,70336,15136,116512,7271040
1404,70368,15392,116736,7231648
1405,70272,14880,113856,7234368
1406,70176,14944,115584,7220640
1407,69728,15168,117888,7186176
1408,70432,14912,120448,7188032
1409,70720,15008,119904,7134272
1410,69920,15072,126304,7149568
1411,70752,15200,117312,7153088
1412,70464,15552,127168,7202400
1413,70208,15136,114464,7151264
1414,69760,14816,112352,7223328
1415,70432,15296,114464,7121120
1416,70432,15328,121376,7236224
1417,71072,14784,114208,7148672
1418,70528,15008,118848,7200096
1419,70112,15072,118784,7201568
1420,70464,15040,117504,7191360
1421,70176,15136,120480,7235776
1422,70624,15072,118176,7227616
1423,70688,14976,120416,7285152
1424,70400,14944,118368,7283168
1425,70048,15008,113440,7308096
1426,70592,15808,113568,7333248
1427,70688,14816,117088,7414944
1428,69728,15104,115264,7372544
1429,70464,15136,112224,7380608
1430,71392,16032,114496,7777696
1431,70912,15008,113344,7842560
1432,70560,15008,114208,7834816
1433,70752,15328,116000,7833408
1434,70496,15072,114048,7835552
1435,70656,15328,115456,7828512
1436,70272,15040,114880,7836704
1437,70176,15040,118016,7817088
1438,69632,15424,112576,7798368
1439,70944,14816,114304,7363040
1440,70624,14912,112960,7366944
1441,70272,15168,112736,7372160
1442,70848,15008,114048,7324192
1443,69952,14816,113088,7321408
1444,70080,15072,115168,7292128
1445,71232,15232,113792,7294528
1446,70496,15008,114624,7280320
1447,70336,14944,114080,7227072
1448,70112,15264,116192,7232928
1449,70560,15232,115136,7188832
1450,70848,15264,124448,7276160
1451,70176,15968,114816,7196480
1452,70656,15168,118528,7241888
1453,70048,15040,113024,7143968
1454,70208,15104,114976,7114240
1455,70176,14816,113696,7138976
1456,69888,15072,113184,7133344
1457,69920,14912,128256,7200736
1458,70176,15264,114336,7153664
1459,70752,15264,115648,7156736
1460,70496,15072,112640,7176960
1461,70400,15008,121792,7291264
1462,70176,15072,112704,7194656
1463,69728,15232,128160,7329568
1464,70624,15552,113184,7238400
1465,70528,15168,119680,7362816
1466,70016,15264,113088,7286752
1467,69920,15104,113920,7283744
1468,69856,15040,112608,7331776
1469,70016,14944,113568,7333248
1470,70208,15392,112512,7362784
1471,70048,15456,114432,7388384
1472,70560,15264,113792,7401248
1473,69920,15200,116768,7852000
1474,70784,15136,109792,7840064
1475,70144,14976,114208,7833728
1476,70016,14976,125344,7931040
1477,70688,15040,113024,7827488
1478,70464,15040,116832,7850272
1479,70592,15072,113344,7844608
1480,70432,15200,112032,7909792
1481,71776,15328,112480,7777472
1482,70240,15136,118112,7363168
1483,70208,15456,114080,7330304
1484,70336,15072,121696,7307072
1485,70048,14976,114368,7292704
1486,70624,15072,114048,7269952
1487,69632,15680,120224,7626432
1488,70848,14848,129376,7338688
1489,70432,14912,112576,7318208
1490,70912,14912,128096,7313344
1491,70336,15424,115520,7212512
1492,70496,15040,113632,7209472
1493,70368,14944,121728,7209792
1494,70656,14976,118752,7201312
1495,70112,14784,118112,7207296
1496,70624,15296,119296,7209312
1497,70176,14880,118976,7204000
1498,70016,14784,112832,7240352
1499,70368,15392,113376,7239904
1500,71360,15104,117248,7360768
1501,70176,15168,115520,7281088
1502,70720,15008,113728,7279360
1503,70272,15744,113504,7335232
1504,70080,15040,111680,7333952
1505,70304,14752,113664,7363904
1506,69952,15520,114784,7387680
1507,70112,15424,113376,7381696
1508,70752,14976,120320,7434464
1509,70528,15040,113792,7439776
1510,70528,15520,114752,7457728
1511,69984,15104,113664,7481504
1512,69664,15232,115264,7478144
1513,70400,14944,111648,7520736
1514,70432,14976,113536,7523840
1515,69760,15168,113088,7384672
1516,70656,14912,116704,7401120
1517,70400,15040,111840,7481856
1518,70464,15040,113024,7482368
1519,70048,14880,114656,7390464
1520,70464,15040,115008,7482048
1521,70176,14784,119104,7386624
1522,69856,14816,115328,7375520
1523,70336,15232,112544,7368128
1524,70112,14976,122848,7439584
1525,70112,14784,115552,7359200
1526,70720,14976,113600,7346656
1527,71040,14752,118176,7353504
1528,69760,15104,113824,7477760
1529,69824,15168,118720,7339264
1530,69984,15104,120352,6760096
1531,70112,14912,119968,6748768
1532,69888,15104,117792,6750816
1533,70432,15104,118464,6741056
1534,70560,15008,121280,6743648
1535,70240,14976,122592,6845888
1536,70496,15200,115584,6756704
1537,70528,14976,114080,6752352
1538,70624,14944,114336,6734368
1539,70304,14784,112736,6739488
1540,70560,15264,117216,6737728
1541,70976,15008,116064,6740640
1542,70208,15008,115808,6838976
1543,70752,14976,112544,6729728
1544,70560,14784,123648,6760672
1545,70208,15168,113888,6732736
1546,70496,15072,114176,6744992
1547,70784,14784,121664,6846976
1548,70048,14720,112800,6727264
1549,70688,14944,114944,6828576
1550,70240,15072,114176,6731904
1551,70464,15136,113824,6837856
1552,70624,15200,112896,6749184
1553,70592,15296,115392,6745408
1554,70688,15360,114752,6726016
1555,70176,15072,115360,6738976
1556,70560,15168,112992,6730080
1557,70624,15040,113056,6750144
1558,70048,15168,112672,6738624
1559,69856,14976,111712,6733216
1560,70304,15296,112768,6741504
1561,70336,14976,112320,6732384
1562,70432,15008,115232,6734752
1563,70240,15520,121248,6828256
1564,70464,14976,112352,6727584
1565,70144,15104,113600,6691200
1566,70176,15200,113856,6685440
1567,70944,16544,113600,6647168
1568,70464,15072,120224,6628832
1569,70464,15168,115232,6617280
1570,70240,14944,112160,6613504
1571,71104,15008,114656,6598336
1572,69920,15456,113600,6591392
1573,70112,15904,112960,6581792
1574,70464,15232,112448,6585952
1575,71488,15104,113888,6583104
1576,70848,15456,120256,6588128
1577,70368,14976,112736,6591072
1578,70592,15040,115616,6702336
1579,70272,15232,114720,6719008
1580,70016,15424,115552,6628192
1581,70432,15648,113088,6622496
1582,70240,14912,113376,6669216
1583,69952,15008,114336,6667776
1584,70368,15616,114880,6723232
1585,70592,15168,111808,6720800
1586,70464,14912,113344,6721760
1587,70816,15168,114112,6770816
1588,70560,14816,112640,6775552
1589,70656,14720,114272,6823424
1590,70656,15072,111744,6824160
1591,70368,15168,119264,6824672
1592,70976,14976,110912,6879968
1593,69952,15072,112704,6875744
1594,70240,14912,113664,6926336
1595,70016,14784,113696,6934752
1596,70784,15008,113024,6937408
1597,70752,14912,121152,7471552
1598,70560,14720,115264,7375040
1599,69888,14976,113792,7380320
1600,70304,14976,119552,7380640
1601,70624,15072,118944,7374080
1602,70432,15072,118944,7370080
1603,70080,15168,115904,7468352
1604,69952,14816,112800,7361216
1605,70208,15840,113568,7346624
1606,69952,15232,115136,7349600
1607,70016,14880,114976,7368480
1608,70304,14944,129056,7450400
1609,70272,15264,112960,7371552
1610,70304,15232,113120,7350432
1611,70400,15008,113120,7348384
1612,70208,15328,113120,7362688
1613,70528,15008,113280,7353344
1614,70144,15200,113056,7376864
1615,70432,14912,114080,7338048
1616,70368,15168,116128,7351648
1617,70624,15264,112960,7338784
1618,70816,14752,114080,7341376
1619,69856,14720,112224,7350400
1620,70304,15072,112320,7335840
1621,70624,14944,113824,7334496
1622,70176,15008,115584,7332192
1623,69952,15264,112960,7362816
1624,70016,14880,121056,7437696
1625,70272,14848,113824,7333248
1626,70656,15008,114720,7337248
1627,69984,14816,112672,7340064
1628,70272,14752,111840,7334560
1629,70240,14944,113664,7343264
1630,70336,15040,113408,7338848
1631,69888,15200,114528,7340416
1632,70752,14976,114880,7354720
1633,69952,16320,129664,7435360
1634,70080,14752,113184,7342144
1635,70432,14848,113376,7341632
1636,71008,14880,115200,7359488
1637,69664,14816,113440,7344256
1638,70560,15168,114336,7442880
1639,70176,14784,114528,7340576
1640,69984,14976,131328,7426816
1641,70656,14784,113568,7321472
1642,70816,14880,113600,7298336
1643,70688,14784,114112,7270368
1644,70624,15104,117472,7252096
1645,70112,15200,113984,7240832
1646,69952,15040,116096,7227392
1647,70624,15168,112000,7212608
1648,70368,14816,114496,7210848
1649,70272,15072,112352,7214016
1650,71296,14816,112224,7185376
1651,70496,14848,112192,7202880
1652,71008,15168,114144,7198912
1653,70304,15776,111360,7206176
1654,70784,15168,113472,7297120
1655,70240,14848,112352,7204192
1656,70336,14912,120768,7333696
1657,71168,15040,111264,7238016
1658,70176,14880,128256,7645952
1659,69792,14912,118944,7377504
1660,70112,15232,114432,7278176
1661,70720,14976,121568,7329344
1662,70304,14976,113152,7341536
1663,70560,14816,112992,7347072
1664,70368,15488,115264,7340640
1665,70272,15168,112064,7350176
1666,70240,15200,111456,7353536
1667,70048,15744,112800,7352608
1668,70240,14880,113312,7451744
1669,70176,15456,112608,7344704
1670,69824,15616,112352,7347456
1671,69632,15136,123360,7442080
1672,70368,15712,111360,7361600
1673,70240,15296,111008,7347392
1674,70464,15680,116000,7349664
1675,71072,15040,113664,7457632
1676,70240,15168,115168,7351712
1677,70592,15200,117824,7372480
1678,70432,15040,112544,7353920
1679,69984,15328,110976,7346272
1680,69984,15104,113312,7348608
1681,69952,15136,112672,7340640
1682,70720,15040,120448,7720480
1683,70368,15040,112576,7340992
1684,70560,14912,117504,7454144
1685,70688,15200,116480,7342816
1686,71136,15136,113184,7342688
1687,70368,15072,111680,7335648
1688,70592,15200,118816,7341696
1689,70880,14752,117760,7343168
1690,70368,15040,112640,7348384
1691,70560,14976,118720,7356992
1692,70400,15520,115136,7362400
1693,70368,14880,114944,7342336
1694,70336,15200,111520,7349248
1695,70688,14880,114144,7376768
1696,70336,15136,113280,7345088
1697,70400,15072,110752,7442112
1698,70176,15264,113856,7357344
1699,70944,15168,113600,7339392
1700,70752,15104,112480,7339648
1701,70400,14944,111840,7338432
1702,70720,14880,113344,7345344
1703,70976,15040,114112,7341984
1704,70560,15168,114880,7338656
1705,70208,14944,113536,7340640
1706,70752,15168,113664,7348192
1707,70688,15488,114400,7344672
1708,69824,15200,113536,7344640
1709,69824,14816,113472,7342112
1710,70176,15328,112256,7342272
1711,70208,15200,113664,7352992
1712,70560,15232,112992,7344768
1713,69728,14944,112992,7362752
1714,70944,15136,114624,7351328
1715,70560,14784,113856,7354400
1716,70624,15008,129632,7435104
1717,70368,14880,121088,7438560
1718,70656,15264,120704,7354336
1719,70560,15072,113408,7350144
1720,70208,15104,114496,7331584
1721,70176,15200,114496,7348160
1722,70400,15360,114176,7342144
1723,70176,15136,112864,7346912
1724,71232,14752,113696,7359712
1725,70240,14848,113344,7344768
1726,70368,15072,114464,7351872
1727,70944,14944,119808,7346624
1728,70848,15040,122784,7345760
1729,70528,15200,117408,7351968
1730,70304,15360,112448,7357440
1731,69600,15328,113344,7339552
1732,70368,14784,112800,7342624
1733,70688,15072,114432,7335648
1734,70144,14848,114880,7337088
1735,70112,15200,113280,7316832
1736,70048,15168,112288,7298592
1737,70336,14976,113184,7283712
1738,70144,14752,113408,7252704
1739,70368,15008,112320,7247616
1740,70528,14880,112928,7229152
1741,70176,14848,112704,7215040
1742,70208,15168,115200,7197408
1743,70560,15200,110400,7197504
1744,70528,15232,117280,7286848
1745,70176,16480,112512,7196960
1746,70112,15008,118976,7292192
1747,70624,14976,112352,7196928
1748,70368,14752,113344,7290656
1749,70304,14976,115264,7195040
1750,70528,15008,118752,7231200
1751,70752,15072,119072,7233952
1752,70368,14976,121312,7233088
1753,70144,14816,112224,7374304
1754,70400,15040,118784,7281376
1755,70464,14976,117408,7334976
1756,70400,15360,113600,7336128
1757,70048,14752,127296,7436224
1758,70848,15200,111776,7376640
1759,70528,14944,123424,7472128
1760,70080,15200,112320,7528448
1761,69952,15168,113312,7436832
1762,70400,15040,120384,7529664
1763,70048,14784,120256,7477888
1764,70880,15040,114720,7486624
1765,70272,14912,111520,7538272
1766,70432,15168,118656,7540320
1767,70176,15104,114304,7875584
1768,70560,15264,127744,8079104
1769,70560,15264,112448,8078848
1770,70464,15328,113504,7991040
1771,70464,15072,115840,7980384
1772,69984,15168,112800,8086848
1773,70272,15456,114144,7976640
1774,70144,14976,119040,7976000
1775,70656,15008,117024,7962944
1776,70464,15488,114432,7981184
1777,70208,15008,111296,7967808
1778,70432,15296,120032,7959904
1779,70080,15584,122848,8057376
1780,70688,14912,129664,8303872
1781,70304,15200,117696,8038464
1782,70912,14880,113056,7950208
1783,70368,15392,113856,7948544
1784,70144,14944,119520,7951648
1785,71072,15424,112160,7952800
1786,70528,15136,113472,8053184
1787,70624,15200,111904,7941760
1788,70080,15040,120864,7942432
1789,70112,15552,111936,7944256
1790,70016,15232,114624,7954816
1791,70272,15040,125568,7952896
1792,70720,15392,122656,8039712
1793,70080,15296,125088,8051040
1794,70816,15008,115328,7957696
1795,70176,15040,112096,7956576
1796,70112,14976,113536,7950016
1797,70112,14784,119392,7940512
1798,70208,14944,111488,7939456
1799,70784,15104,118432,7948160
1800,70816,15040,113728,7948832
1801,70848,15136,113792,7936992
1802,70112,15136,120160,7957632
1803,70272,14784,116832,7953056
1804,70016,14976,112704,7962848
1805,70208,14816,115360,7950304
1806,71552,14720,113856,7953600
1807,70336,14976,112864,7965696
1808,71168,14976,118880,7972832
1809,70752,15008,115264,7954016
1810,70528,15168,118304,7955680
1811,70528,15520,111168,7958016
1812,70912,14688,118208,7958208
1813,70368,14720,113280,8056768
1814,70272,14848,113152,7949568
1815,70304,15040,117760,7959712
1816,69920,15168,112928,7948672
1817,70080,15360,116672,8319936
1818,70592,15072,117888,8055648
1819,69664,14912,120832,8046336
1820,70688,14912,111968,7948000
1821,70176,14976,116544,8062016
1822,70560,15072,123040,8062528
1823,70368,15072,111008,8074976
1824,70112,14816,113952,7975232
1825,69984,15072,111232,7949856
1826,70752,14784,111872,8038496
1827,70208,14912,113504,7523200
1828,70592,14784,112672,7627456
1829,69856,15296,130016,7636640
1830,70336,15168,113792,7481216
1831,70208,14848,123104,7583392
1832,70240,15008,130208,7533376
1833,70240,15264,112640,7440000
1834,70944,14944,115680,7432288
1835,71360,15008,116960,7385920
1836,69760,14784,112544,7382496
1837,71104,14848,112352,7337120
1838,70496,15136,113824,7323840
1839,71104,15744,113504,7335040
1840,70400,15136,114464,7290496
1841,70656,14848,120096,7376672
1842,70400,15584,115936,7345184
1843,69952,14752,114048,7240640
1844,70176,14912,116480,7233792
1845,70912,14688,115936,7200384
1846,71232,15296,127840,7293312
1847,71424,14976,129184,7300224
1848,71136,14880,118240,7189312
1849,70176,14912,124640,7191328
1850,69760,15264,118528,7186720
1851,70208,15104,123200,7221888
1852,70336,15488,111680,7222944
1853,70624,15392,114848,7269568
1854,70208,15200,114400,7273248
1855,69600,15040,125600,7286976
1856,69888,14752,122304,7328608
1857,70848,15008,120480,7326944
1858,69664,15200,123488,7355808
1859,70144,14784,113664,7348224
1860,70528,15104,112256,7327776
1861,69952,14752,115232,7804032
1862,70592,15136,116512,7905440
1863,70368,15136,113760,7752576
1864,70272,15680,113216,7757920
1865,69920,15296,112512,7721312
1866,70816,15040,114976,7733568
1867,69952,15392,111648,7682560
1868,69792,15232,111936,7718784
1869,70816,15616,113792,7668128
